,State,Area_name,First Word of Each County,Abbreivation,# Employed,# Unemployed
1227,Maryland,"Harford County, MD",Harford,MarylandHarford,130336,8001
1228,Maryland,"Howard County, MD",Howard,MarylandHoward,174916,9558
1229,Maryland,"Kent County, MD",Kent,MarylandKent,9026,638
1230,Maryland,"Montgomery County, MD",Montgomery,MarylandMontgomery,513663,34735
1231,Maryland,"Prince George's County, MD",Prince,MarylandPrince,462879,41397
1232,Maryland,"Queen Anne's County, MD",Queen,MarylandQueen,25712,1490
1233,Maryland,"St. Mary's County, MD",St.,MarylandSt.,54513,2768
1234,Maryland,"Somerset County, MD",Somerset,MarylandSomerset,7996,724
1235,Maryland,"Talbot County, MD",Talbot,MarylandTalbot,16707,1069
1236,Maryland,"Washington County, MD",Washington,MarylandWashington,67799,4904
1237,Maryland,"Wicomico County, MD",Wicomico,MarylandWicomico,45722,3681
1238,Maryland,"Worcester County, MD",Worcester,MarylandWorcester,22270,2799
1239,Maryland,"Baltimore city, MD",Baltimore,MarylandBaltimore,256482,24705
1240,Massachusetts,Massachusetts,Massachusetts,MassachusettsMassachusetts,3334126,324195
1241,Massachusetts,"Barnstable County, MA",Barnstable,MassachusettsBarnstable,97073,11055
1242,Massachusetts,"Berkshire County, MA",Berkshire,MassachusettsBerkshire,56016,5629
1243,Massachusetts,"Bristol County, MA",Bristol,MassachusettsBristol,263456,30076
1244,Massachusetts,"Dukes County, MA",Dukes,MassachusettsDukes,8640,877
1245,Massachusetts,"Essex County, MA",Essex,MassachusettsEssex,374075,40585
1246,Massachusetts,"Franklin County, MA",Franklin,MassachusettsFranklin,36565,2936
1247,Massachusetts,"Hampden County, MA",Hampden,MassachusettsHampden,197372,22887
1248,Massachusetts,"Hampshire County, MA",Hampshire,MassachusettsHampshire,79477,6184
1249,Massachusetts,"Middlesex County, MA",Middlesex,MassachusettsMiddlesex,818205,64193
1250,Massachusetts,"Nantucket County/town, MA",Nantucket,MassachusettsNantucket,6873,791
1251,Massachusetts,"Norfolk County, MA",Norfolk,MassachusettsNorfolk,348328,31733
1252,Massachusetts,"Plymouth County, MA",Plymouth,MassachusettsPlymouth,250579,26154
1253,Massachusetts,"Suffolk County, MA",Suffolk,MassachusettsSuffolk,403388,43170
1254,Massachusetts,"Worcester County, MA",Worcester,MassachusettsWorcester,394081,37924
1255,MIchigan,Michigan,Michigan,MIchiganMichigan,4362728,478115
1256,MIchigan,"Alcona County, MI",Alcona,MIchiganAlcona,3479,382
1257,MIchigan,"Alger County, MI",Alger,MIchiganAlger,2809,338
1258,MIchigan,"Allegan County, MI",Allegan,MIchiganAllegan,57710,4543
1259,MIchigan,"Alpena County, MI",Alpena,MIchiganAlpena,12224,1021
1260,MIchigan,"Antrim County, MI",Antrim,MIchiganAntrim,9213,994
1261,MIchigan,"Arenac County, MI",Arenac,MIchiganArenac,5234,675
1262,MIchigan,"Baraga County, MI",Baraga,MIchiganBaraga,2793,370
1263,MIchigan,"Barry County, MI",Barry,MIchiganBarry,29033,2317
1264,MIchigan,"Bay County, MI",Bay,MIchiganBay,45009,4564
1265,MIchigan,"Benzie County, MI",Benzie,MIchiganBenzie,7838,817
1266,MIchigan,"Berrien County, MI",Berrien,MIchiganBerrien,66476,6289
1267,MIchigan,"Branch County, MI",Branch,MIchiganBranch,18148,1591
1268,MIchigan,"Calhoun County, MI",Calhoun,MIchiganCalhoun,55844,5994
1269,MIchigan,"Cass County, MI",Cass,MIchiganCass,22327,2143
1270,MIchigan,"Charlevoix County, MI",Charlevoix,MIchiganCharlevoix,11405,1244
1271,MIchigan,"Cheboygan County, MI",Cheboygan,MIchiganCheboygan,8779,1498
1272,MIchigan,"Chippewa County, MI",Chippewa,MIchiganChippewa,14684,1437
1273,MIchigan,"Clare County, MI",Clare,MIchiganClare,10440,1358
1274,MIchigan,"Clinton County, MI",Clinton,MIchiganClinton,37463,2626
1275,MIchigan,"Crawford County, MI",Crawford,MIchiganCrawford,5070,590
1276,MIchigan,"Delta County, MI",Delta,MIchiganDelta,15466,1482
1277,MIchigan,"Dickinson County, MI",Dickinson,MIchiganDickinson,11347,859
1278,MIchigan,"Eaton County, MI",Eaton,MIchiganEaton,51803,4309
1279,MIchigan,"Emmet County, MI",Emmet,MIchiganEmmet,15415,1804
1280,MIchigan,"Genesee County, MI",Genesee,MIchiganGenesee,159859,20074
1281,MIchigan,"Gladwin County, MI",Gladwin,MIchiganGladwin,8915,961
1282,MIchigan,"Gogebic County, MI",Gogebic,MIchiganGogebic,5402,450
1283,MIchigan,"Grand Traverse County, MI",Grand,MIchiganGrand,44869,4105
1284,MIchigan,"Gratiot County, MI",Gratiot,MIchiganGratiot,16497,1430
1285,MIchigan,"Hillsdale County, MI",Hillsdale,MIchiganHillsdale,18261,1827
1286,MIchigan,"Houghton County, MI",Houghton,MIchiganHoughton,14789,1156
1287,MIchigan,"Huron County, MI",Huron,MIchiganHuron,14231,1323
1288,MIchigan,"Ingham County, MI",Ingham,MIchiganIngham,136006,10954
1289,MIchigan,"Ionia County, MI",Ionia,MIchiganIonia,28000,2414
1290,MIchigan,"Iosco County, MI",Iosco,MIchiganIosco,9089,1063
1291,MIchigan,"Iron County, MI",Iron,MIchiganIron,4581,404
1292,MIchigan,"Isabella County, MI",Isabella,MIchiganIsabella,30354,2768
1293,MIchigan,"Jackson County, MI",Jackson,MIchiganJackson,67407,6668
1294,MIchigan,"Kalamazoo County, MI",Kalamazoo,MIchiganKalamazoo,122130,9488
1295,MIchigan,"Kalkaska County, MI",Kalkaska,MIchiganKalkaska,7029,875
1296,MIchigan,"Kent County, MI",Kent,MIchiganKent,330032,27091
1297,MIchigan,"Keweenaw County, MI",Keweenaw,MIchiganKeweenaw,805,79
1298,MIchigan,"Lake County, MI",Lake,MIchiganLake,3560,429
1299,MIchigan,"Lapeer County, MI",Lapeer,MIchiganLapeer,35123,5015
1300,MIchigan,"Leelanau County, MI",Leelanau,MIchiganLeelanau,9445,816
1301,MIchigan,"Lenawee County, MI",Lenawee,MIchiganLenawee,41492,4105
1302,MIchigan,"Livingston County, MI",Livingston,MIchiganLivingston,90819,8779
1303,MIchigan,"Luce County, MI",Luce,MIchiganLuce,2063,194
1304,MIchigan,"Mackinac County, MI",Mackinac,MIchiganMackinac,4335,668
1305,MIchigan,"Macomb County, MI",Macomb,MIchiganMacomb,386942,52568
1306,MIchigan,"Manistee County, MI",Manistee,MIchiganManistee,9164,1106
1307,MIchigan,"Marquette County, MI",Marquette,MIchiganMarquette,29121,2637
1308,MIchigan,"Mason County, MI",Mason,MIchiganMason,12142,1232
1309,MIchigan,"Mecosta County, MI",Mecosta,MIchiganMecosta,16740,1675
1310,MIchigan,"Menominee County, MI",Menominee,MIchiganMenominee,10008,686
1311,MIchigan,"Midland County, MI",Midland,MIchiganMidland,36742,2964
1312,MIchigan,"Missaukee County, MI",Missaukee,MIchiganMissaukee,6291,632
1313,MIchigan,"Monroe County, MI",Monroe,MIchiganMonroe,67764,6633
1314,MIchigan,"Montcalm County, MI",Montcalm,MIchiganMontcalm,25578,2555
1315,MIchigan,"Montmorency County, MI",Montmorency,MIchiganMontmorency,2624,397
1316,MIchigan,"Muskegon County, MI",Muskegon,MIchiganMuskegon,68681,8859
1317,MIchigan,"Newaygo County, MI",Newaygo,MIchiganNewaygo,21319,2021
1318,MIchigan,"Oakland County, MI",Oakland,MIchiganOakland,588572,60170
1319,MIchigan,"Oceana County, MI",Oceana,MIchiganOceana,10783,1241
1320,MIchigan,"Ogemaw County, MI",Ogemaw,MIchiganOgemaw,7167,881
1321,MIchigan,"Ontonagon County, MI",Ontonagon,MIchiganOntonagon,1841,212
1322,MIchigan,"Osceola County, MI",Osceola,MIchiganOsceola,10641,965
1323,MIchigan,"Oscoda County, MI",Oscoda,MIchiganOscoda,2563,347
1324,MIchigan,"Otsego County, MI",Otsego,MIchiganOtsego,10455,1196
1325,MIchigan,"Ottawa County, MI",Ottawa,MIchiganOttawa,148077,10859
1326,MIchigan,"Presque Isle County, MI",Presque,MIchiganPresque,4402,549
1327,MIchigan,"Roscommon County, MI",Roscommon,MIchiganRoscommon,6885,950
1328,MIchigan,"Saginaw County, MI",Saginaw,MIchiganSaginaw,76397,8410
1329,MIchigan,"St. Clair County, MI",St.,MIchiganSt.,65042,8855
1330,MIchigan,"St. Joseph County, MI",St.,MIchiganSt.,26418,2634
1331,MIchigan,"Sanilac County, MI",Sanilac,MIchiganSanilac,17641,1900
1332,MIchigan,"Schoolcraft County, MI",Schoolcraft,MIchiganSchoolcraft,2934,314
1333,MIchigan,"Shiawassee County, MI",Shiawassee,MIchiganShiawassee,29839,3020
1334,MIchigan,"Tuscola County, MI",Tuscola,MIchiganTuscola,21344,2395
1335,MIchigan,"Van Buren County, MI",Van,MIchiganVan,31932,2903
1336,MIchigan,"Washtenaw County, MI",Washtenaw,MIchiganWashtenaw,181294,12365
1337,MIchigan,"Wayne County, MI",Wayne,MIchiganWayne,686888,110086
1338,MIchigan,"Wexford County, MI",Wexford,MIchiganWexford,13402,1516
1339,Minnesota,Minnesota,Minnesota,MinnesotaMinnesota,2903562,191140
1340,Minnesota,"Aitkin County, MN",Aitkin,MinnesotaAitkin,6884,603
1341,Minnesota,"Anoka County, MN",Anoka,MinnesotaAnoka,185714,12590
1342,Minnesota,"Becker County, MN",Becker,MinnesotaBecker,17644,1173
1343,Minnesota,"Beltrami County, MN",Beltrami,MinnesotaBeltrami,23306,1559
1344,Minnesota,"Benton County, MN",Benton,MinnesotaBenton,20597,1465
1345,Minnesota,"Big Stone County, MN",Big,MinnesotaBig,2398,119
1346,Minnesota,"Blue Earth County, MN",Blue,MinnesotaBlue,38182,2181
1347,Minnesota,"Brown County, MN",Brown,MinnesotaBrown,13539,731
1348,Minnesota,"Carlton County, MN",Carlton,MinnesotaCarlton,16435,1280
1349,Minnesota,"Carver County, MN",Carver,MinnesotaCarver,55626,3047
1350,Minnesota,"Cass County, MN",Cass,MinnesotaCass,12905,1301
1351,Minnesota,"Chippewa County, MN",Chippewa,MinnesotaChippewa,6435,344
1352,Minnesota,"Chisago County, MN",Chisago,MinnesotaChisago,28103,1980
1353,Minnesota,"Clay County, MN",Clay,MinnesotaClay,34762,1561
1354,Minnesota,"Clearwater County, MN",Clearwater,MinnesotaClearwater,4084,423
1355,Minnesota,"Cook County, MN",Cook,MinnesotaCook,2699,249
1356,Minnesota,"Cottonwood County, MN",Cottonwood,MinnesotaCottonwood,5974,291
1357,Minnesota,"Crow Wing County, MN",Crow,MinnesotaCrow,29954,2337
1358,Minnesota,"Dakota County, MN",Dakota,MinnesotaDakota,227375,15019
1359,Minnesota,"Dodge County, MN",Dodge,MinnesotaDodge,11395,647
1360,Minnesota,"Douglas County, MN",Douglas,MinnesotaDouglas,20252,1019
1361,Minnesota,"Faribault County, MN",Faribault,MinnesotaFaribault,6651,436
1362,Minnesota,"Fillmore County, MN",Fillmore,MinnesotaFillmore,11069,585
1363,Minnesota,"Freeborn County, MN",Freeborn,MinnesotaFreeborn,15344,914
1364,Minnesota,"Goodhue County, MN",Goodhue,MinnesotaGoodhue,25099,1560
1365,Minnesota,"Grant County, MN",Grant,MinnesotaGrant,3161,176
1366,Minnesota,"Hennepin County, MN",Hennepin,MinnesotaHennepin,663738,46532
1367,Minnesota,"Houston County, MN",Houston,MinnesotaHouston,9869,442
1368,Minnesota,"Hubbard County, MN",Hubbard,MinnesotaHubbard,9207,700
1369,Minnesota,"Isanti County, MN",Isanti,MinnesotaIsanti,19976,1454
1370,Minnesota,"Itasca County, MN",Itasca,MinnesotaItasca,20240,1860
1371,Minnesota,"Jackson County, MN",Jackson,MinnesotaJackson,5493,279
1372,Minnesota,"Kanabec County, MN",Kanabec,MinnesotaKanabec,8380,729
1373,Minnesota,"Kandiyohi County, MN",Kandiyohi,MinnesotaKandiyohi,23512,1184
1374,Minnesota,"Kittson County, MN",Kittson,MinnesotaKittson,2300,111
1375,Minnesota,"Koochiching County, MN",Koochiching,MinnesotaKoochiching,5367,429
1376,Minnesota,"Lac qui Parle County, MN",Lac,MinnesotaLac,3363,166
1377,Minnesota,"Lake County, MN",Lake,MinnesotaLake,4889,384
1378,Minnesota,"Lake of the Woods County, MN",Lake,MinnesotaLake,2292,150
1379,Minnesota,"Le Sueur County, MN",Le,MinnesotaLe,15092,1094
1380,Minnesota,"Lincoln County, MN",Lincoln,MinnesotaLincoln,2986,139
1381,Minnesota,"Lyon County, MN",Lyon,MinnesotaLyon,13719,645
1382,Minnesota,"McLeod County, MN",McLeod,MinnesotaMcLeod,18145,1091
1383,Minnesota,"Mahnomen County, MN",Mahnomen,MinnesotaMahnomen,1912,286
1384,Minnesota,"Marshall County, MN",Marshall,MinnesotaMarshall,5098,353
1385,Minnesota,"Martin County, MN",Martin,MinnesotaMartin,9474,520
1386,Minnesota,"Meeker County, MN",Meeker,MinnesotaMeeker,12567,684
1387,Minnesota,"Mille Lacs County, MN",Mille,MinnesotaMille,11847,1090
1388,Minnesota,"Morrison County, MN",Morrison,MinnesotaMorrison,16724,1212
1389,Minnesota,"Mower County, MN",Mower,MinnesotaMower,19889,1040
1390,Minnesota,"Murray County, MN",Murray,MinnesotaMurray,4589,245
1391,Minnesota,"Nicollet County, MN",Nicollet,MinnesotaNicollet,19755,997
1392,Minnesota,"Nobles County, MN",Nobles,MinnesotaNobles,11114,488
1393,Minnesota,"Norman County, MN",Norman,MinnesotaNorman,3079,208
1394,Minnesota,"Olmsted County, MN",Olmsted,MinnesotaOlmsted,86093,4937
1395,Minnesota,"Otter Tail County, MN",Otter,MinnesotaOtter,29790,1698
1396,Minnesota,"Pennington County, MN",Pennington,MinnesotaPennington,8130,533
1397,Minnesota,"Pine County, MN",Pine,MinnesotaPine,13326,1255
1398,Minnesota,"Pipestone County, MN",Pipestone,MinnesotaPipestone,4481,189
1399,Minnesota,"Polk County, MN",Polk,MinnesotaPolk,15485,918
1400,Minnesota,"Pope County, MN",Pope,MinnesotaPope,6222,290
1401,Minnesota,"Ramsey County, MN",Ramsey,MinnesotaRamsey,270117,20064
1402,Minnesota,"Red Lake County, MN",Red,MinnesotaRed,2087,143
1403,Minnesota,"Redwood County, MN",Redwood,MinnesotaRedwood,7352,430
1404,Minnesota,"Renville County, MN",Renville,MinnesotaRenville,8122,476
1405,Minnesota,"Rice County, MN",Rice,MinnesotaRice,35242,1951
1406,Minnesota,"Rock County, MN",Rock,MinnesotaRock,5632,176
1407,Minnesota,"Roseau County, MN",Roseau,MinnesotaRoseau,7462,455
1408,Minnesota,"St. Louis County, MN",St.,MinnesotaSt.,93824,7286
1409,Minnesota,"Scott County, MN",Scott,MinnesotaScott,78940,4957
1410,Minnesota,"Sherburne County, MN",Sherburne,MinnesotaSherburne,49247,3187
1411,Minnesota,"Sibley County, MN",Sibley,MinnesotaSibley,7912,461
1412,Minnesota,"Stearns County, MN",Stearns,MinnesotaStearns,85650,5213
1413,Minnesota,"Steele County, MN",Steele,MinnesotaSteele,19218,1112
1414,Minnesota,"Stevens County, MN",Stevens,MinnesotaStevens,5269,177
1415,Minnesota,"Swift County, MN",Swift,MinnesotaSwift,4599,282
1416,Minnesota,"Todd County, MN",Todd,MinnesotaTodd,13057,729
1417,Minnesota,"Traverse County, MN",Traverse,MinnesotaTraverse,1676,77
1418,Minnesota,"Wabasha County, MN",Wabasha,MinnesotaWabasha,11780,659
1419,Minnesota,"Wadena County, MN",Wadena,MinnesotaWadena,5564,460
1420,Minnesota,"Waseca County, MN",Waseca,MinnesotaWaseca,8515,566
1421,Minnesota,"Washington County, MN",Washington,MinnesotaWashington,135509,8074
1422,Minnesota,"Watonwan County, MN",Watonwan,MinnesotaWatonwan,6356,308
1423,Minnesota,"Wilkin County, MN",Wilkin,MinnesotaWilkin,3316,142
1424,Minnesota,"Winona County, MN",Winona,MinnesotaWinona,26800,1393
1425,Minnesota,"Wright County, MN",Wright,MinnesotaWright,71523,4198
1426,Minnesota,"Yellow Medicine County, MN",Yellow,MinnesotaYellow,5069,245
1427,Mississippi,Mississippi,Mississippi,MississippiMississippi,1157546,101801
1428,Mississippi,"Adams County, MS",Adams,MississippiAdams,9441,1168
1429,Mississippi,"Alcorn County, MS",Alcorn,MississippiAlcorn,14458,961
1430,Mississippi,"Amite County, MS",Amite,MississippiAmite,4084,376
1431,Mississippi,"Attala County, MS",Attala,MississippiAttala,6397,580
1432,Mississippi,"Benton County, MS",Benton,MississippiBenton,2745,250
1433,Mississippi,"Bolivar County, MS",Bolivar,MississippiBolivar,10531,1006
1434,Mississippi,"Calhoun County, MS",Calhoun,MississippiCalhoun,5146,452
1435,Mississippi,"Carroll County, MS",Carroll,MississippiCarroll,3195,267
1436,Mississippi,"Chickasaw County, MS",Chickasaw,MississippiChickasaw,6207,757
1437,Mississippi,"Choctaw County, MS",Choctaw,MississippiChoctaw,3370,231
1438,Mississippi,"Claiborne County, MS",Claiborne,MississippiClaiborne,2657,448
1439,Mississippi,"Clarke County, MS",Clarke,MississippiClarke,5355,491
1440,Mississippi,"Clay County, MS",Clay,MississippiClay,7021,925
1441,Mississippi,"Coahoma County, MS",Coahoma,MississippiCoahoma,7314,1048
1442,Mississippi,"Copiah County, MS",Copiah,MississippiCopiah,9871,888
1443,Mississippi,"Covington County, MS",Covington,MississippiCovington,7803,576
1444,Mississippi,"DeSoto County, MS",DeSoto,MississippiDeSoto,85029,5469
1445,Mississippi,"Forrest County, MS",Forrest,MississippiForrest,30328,2655
1446,Mississippi,"Franklin County, MS",Franklin,MississippiFranklin,2541,229
1447,Mississippi,"George County, MS",George,MississippiGeorge,8195,818
1448,Mississippi,"Greene County, MS",Greene,MississippiGreene,3917,420
1449,Mississippi,"Grenada County, MS",Grenada,MississippiGrenada,8638,667
1450,Mississippi,"Hancock County, MS",Hancock,MississippiHancock,17106,1586
1451,Mississippi,"Harrison County, MS",Harrison,MississippiHarrison,79148,8262
1452,Mississippi,"Hinds County, MS",Hinds,MississippiHinds,94636,9755
1453,Mississippi,"Holmes County, MS",Holmes,MississippiHolmes,4634,896
1454,Mississippi,"Humphreys County, MS",Humphreys,MississippiHumphreys,1897,328
1455,Mississippi,"Issaquena County, MS",Issaquena,MississippiIssaquena,307,31
1456,Mississippi,"Itawamba County, MS",Itawamba,MississippiItawamba,9621,722
1457,Mississippi,"Jackson County, MS",Jackson,MississippiJackson,52868,5567
1458,Mississippi,"Jasper County, MS",Jasper,MississippiJasper,5551,543
1459,Mississippi,"Jefferson County, MS",Jefferson,MississippiJefferson,1623,366
1460,Mississippi,"Jefferson Davis County, MS",Jefferson,MississippiJefferson,3636,386
1461,Mississippi,"Jones County, MS",Jones,MississippiJones,23813,1808
1462,Mississippi,"Kemper County, MS",Kemper,MississippiKemper,3093,330
1463,Mississippi,"Lafayette County, MS",Lafayette,MississippiLafayette,24955,1615
1464,Mississippi,"Lamar County, MS",Lamar,MississippiLamar,28709,1835
1465,Mississippi,"Lauderdale County, MS",Lauderdale,MississippiLauderdale,27416,2222
1466,Mississippi,"Lawrence County, MS",Lawrence,MississippiLawrence,4276,407
1467,Mississippi,"Leake County, MS",Leake,MississippiLeake,7424,634
1468,Mississippi,"Lee County, MS",Lee,MississippiLee,37985,3362
1469,Mississippi,"Leflore County, MS",Leflore,MississippiLeflore,8816,1057
1470,Mississippi,"Lincoln County, MS",Lincoln,MississippiLincoln,13484,1069
1471,Mississippi,"Lowndes County, MS",Lowndes,MississippiLowndes,23038,2085
1472,Mississippi,"Madison County, MS",Madison,MississippiMadison,48927,3449
1473,Mississippi,"Marion County, MS",Marion,MississippiMarion,9459,719
1474,Mississippi,"Marshall County, MS",Marshall,MississippiMarshall,13053,1066
1475,Mississippi,"Monroe County, MS",Monroe,MississippiMonroe,14297,1395
1476,Mississippi,"Montgomery County, MS",Montgomery,MississippiMontgomery,3610,316
1477,Mississippi,"Neshoba County, MS",Neshoba,MississippiNeshoba,9415,967
1478,Mississippi,"Newton County, MS",Newton,MississippiNewton,7374,636
1479,Mississippi,"Noxubee County, MS",Noxubee,MississippiNoxubee,3459,429
1480,Mississippi,"Oktibbeha County, MS",Oktibbeha,MississippiOktibbeha,20414,1682
1481,Mississippi,"Panola County, MS",Panola,MississippiPanola,11488,1251
1482,Mississippi,"Pearl River County, MS",Pearl,MississippiPearl,21502,1698
1483,Mississippi,"Perry County, MS",Perry,MississippiPerry,3876,369
1484,Mississippi,"Pike County, MS",Pike,MississippiPike,13366,1308
1485,Mississippi,"Pontotoc County, MS",Pontotoc,MississippiPontotoc,13755,1156
1486,Mississippi,"Prentiss County, MS",Prentiss,MississippiPrentiss,10428,779
1487,Mississippi,"Quitman County, MS",Quitman,MississippiQuitman,2099,256
1488,Mississippi,"Rankin County, MS",Rankin,MississippiRankin,70428,3949
1489,Mississippi,"Scott County, MS",Scott,MississippiScott,11942,739
1490,Mississippi,"Sharkey County, MS",Sharkey,MississippiSharkey,1314,161
1491,Mississippi,"Simpson County, MS",Simpson,MississippiSimpson,9730,715
1492,Mississippi,"Smith County, MS",Smith,MississippiSmith,6248,383
1493,Mississippi,"Stone County, MS",Stone,MississippiStone,6483,529
1494,Mississippi,"Sunflower County, MS",Sunflower,MississippiSunflower,6651,840
1495,Mississippi,"Tallahatchie County, MS",Tallahatchie,MississippiTallahatchie,4810,387
1496,Mississippi,"Tate County, MS",Tate,MississippiTate,11070,920
1497,Mississippi,"Tippah County, MS",Tippah,MississippiTippah,8739,655
1498,Mississippi,"Tishomingo County, MS",Tishomingo,MississippiTishomingo,7849,550
1499,Mississippi,"Tunica County, MS",Tunica,MississippiTunica,3908,682
1500,Mississippi,"Union County, MS",Union,MississippiUnion,13150,1006
1501,Mississippi,"Walthall County, MS",Walthall,MississippiWalthall,4575,422
1502,Mississippi,"Warren County, MS",Warren,MississippiWarren,18448,1767
1503,Mississippi,"Washington County, MS",Washington,MississippiWashington,14397,1785
