,Unnamed: 0_x,State_x,County,Abbreviation,Year,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",Unnamed: 0_y,State_y,Area_name,First Word of Each County,Abbreivation,# Employed,# Unemployed
1428,927,Virginia,Richmond City,VirginiaRichmond,2020,77,44,29,35.4,17.7,2944,Virginia,"Richmond County, VA",Richmond,VirginiaRichmond,3851,197
1429,927,Virginia,Richmond City,VirginiaRichmond,2020,77,44,29,35.4,17.7,2993,Virginia,"Richmond city, VA",Richmond,VirginiaRichmond,109370,10592
1432,928,Virginia,Roanoke,VirginiaRoanoke,2020,69,48,35,25.0,35.6,2945,Virginia,"Roanoke County, VA",Roanoke,VirginiaRoanoke,46231,2489
1433,928,Virginia,Roanoke,VirginiaRoanoke,2020,69,48,35,25.0,35.6,2994,Virginia,"Roanoke city, VA",Roanoke,VirginiaRoanoke,45388,3786
1436,929,Virginia,Rockbridge,VirginiaRockbridge,2020,49,42,31,33.7,26.7,2946,Virginia,"Rockbridge County, VA",Rockbridge,VirginiaRockbridge,9892,575
1437,930,Virginia,Rockingham,VirginiaRockingham,2020,74,44,32,35.1,26.3,2947,Virginia,"Rockingham County, VA",Rockingham,VirginiaRockingham,39573,1952
1438,931,Virginia,Salem City,VirginiaSalem,2020,66,42,23,29.0,27.9,2995,Virginia,"Salem city, VA",Salem,VirginiaSalem,11938,733
1439,932,Virginia,Stafford,VirginiaStafford,2020,84,44,32,22.9,39.9,2954,Virginia,"Stafford County, VA",Stafford,VirginiaStafford,68242,4099
1440,933,Virginia,Suffolk City,VirginiaSuffolk,2020,67,44,36,27.1,29.5,2997,Virginia,"Suffolk city, VA",Suffolk,VirginiaSuffolk,41643,2903
1441,934,Virginia,Virginia Beach City,VirginiaVirginia,2020,71,45,23,24.0,38.8,2868,Virginia,Virginia,Virginia,VirginiaVirginia,4075237,271407
1442,934,Virginia,Virginia Beach City,VirginiaVirginia,2020,71,45,23,24.0,38.8,2998,Virginia,"Virginia Beach city, VA",Virginia,VirginiaVirginia,215991,14331
1445,935,Virginia,Winchester City,VirginiaWinchester,2020,18,12,6,24.6,35.1,3001,Virginia,"Winchester city, VA",Winchester,VirginiaWinchester,14041,871
1446,936,Virginia,Wythe,VirginiaWythe,2020,61,45,34,37.9,19.0,2962,Virginia,"Wythe County, VA",Wythe,VirginiaWythe,12760,1067
1447,937,Washington,Adams,WashingtonAdams,2020,241,33,13,28.7,14.3,3003,Washington,"Adams County, WA",Adams,WashingtonAdams,8584,677
1448,938,Washington,Asotin,WashingtonAsotin,2020,289,62,29,28.0,21.4,3004,Washington,"Asotin County, WA",Asotin,WashingtonAsotin,9845,538
1449,939,Washington,Benton,WashingtonBenton,2020,908,54,33,24.5,30.9,3005,Washington,"Benton County, WA",Benton,WashingtonBenton,94682,8461
1450,940,Washington,Chelan,WashingtonChelan,2020,489,54,21,26.4,25.8,3006,Washington,"Chelan County, WA",Chelan,WashingtonChelan,40497,3693
1451,941,Washington,Clallam,WashingtonClallam,2020,309,47,33,26.3,27.4,3007,Washington,"Clallam County, WA",Clallam,WashingtonClallam,26303,2977
1452,942,Washington,Clark,WashingtonClark,2020,509,58,27,24.2,30.6,3008,Washington,"Clark County, WA",Clark,WashingtonClark,221896,20682
1453,943,Washington,Columbia,WashingtonColumbia,2020,233,41,18,21.7,25.6,3009,Washington,"Columbia County, WA",Columbia,WashingtonColumbia,1599,125
1454,944,Washington,Cowlitz,WashingtonCowlitz,2020,257,38,16,30.6,17.0,3010,Washington,"Cowlitz County, WA",Cowlitz,WashingtonCowlitz,43999,4523
1455,945,Washington,Franklin,WashingtonFranklin,2020,260,34,14,25.5,17.7,3013,Washington,"Franklin County, WA",Franklin,WashingtonFranklin,38664,3833
1456,946,Washington,Garfield,WashingtonGarfield,2020,228,36,15,27.9,24.5,3014,Washington,"Garfield County, WA",Garfield,WashingtonGarfield,750,69
1457,947,Washington,Grant,WashingtonGrant,2020,283,39,16,27.2,17.7,3015,Washington,"Grant County, WA",Grant,WashingtonGrant,43247,4195
1458,948,Washington,Grays Harbor,WashingtonGrays,2020,218,38,20,34.0,16.5,3016,Washington,"Grays Harbor County, WA",Grays,WashingtonGrays,25653,3402
1459,949,Washington,Jefferson,WashingtonJefferson,2020,208,33,18,20.7,44.3,3018,Washington,"Jefferson County, WA",Jefferson,WashingtonJefferson,11850,1231
1460,950,Washington,King,WashingtonKing,2020,275,62,36,15.0,52.5,3019,Washington,"King County, WA",King,WashingtonKing,1190168,96440
1461,951,Washington,Kitsap,WashingtonKitsap,2020,221,38,18,22.2,33.2,3020,Washington,"Kitsap County, WA",Kitsap,WashingtonKitsap,119140,9952
1462,952,Washington,Kittitas,WashingtonKittitas,2020,459,54,18,24.9,32.3,3021,Washington,"Kittitas County, WA",Kittitas,WashingtonKittitas,20087,1998
1463,953,Washington,Klickitat,WashingtonKlickitat,2020,669,39,17,24.8,31.5,3022,Washington,"Klickitat County, WA",Klickitat,WashingtonKlickitat,9002,808
1464,954,Washington,Lewis,WashingtonLewis,2020,233,34,19,29.1,17.7,3023,Washington,"Lewis County, WA",Lewis,WashingtonLewis,31819,3284
1465,955,Washington,Mason,WashingtonMason,2020,324,41,18,31.2,17.6,3025,Washington,"Mason County, WA",Mason,WashingtonMason,23009,2508
1466,956,Washington,Okanogan,WashingtonOkanogan,2020,423,71,35,30.3,20.0,3026,Washington,"Okanogan County, WA",Okanogan,WashingtonOkanogan,17822,1759
1467,957,Washington,Pend Oreille,WashingtonPend,2020,59,53,35,31.0,20.8,3028,Washington,"Pend Oreille County, WA",Pend,WashingtonPend,4428,530
1468,958,Washington,Pierce,WashingtonPierce,2020,231,62,40,27.2,27.2,3029,Washington,"Pierce County, WA",Pierce,WashingtonPierce,406822,43374
1469,959,Washington,Skagit,WashingtonSkagit,2020,52,31,16,26.3,26.2,3031,Washington,"Skagit County, WA",Skagit,WashingtonSkagit,56374,6124
1470,960,Washington,Snohomish,WashingtonSnohomish,2020,225,64,30,23.3,32.8,3033,Washington,"Snohomish County, WA",Snohomish,WashingtonSnohomish,403863,37293
1471,961,Washington,Spokane,WashingtonSpokane,2020,479,52,33,23.2,30.8,3034,Washington,"Spokane County, WA",Spokane,WashingtonSpokane,234789,22519
1472,962,Washington,Stevens,WashingtonStevens,2020,536,63,32,34.5,18.7,3035,Washington,"Stevens County, WA",Stevens,WashingtonStevens,16799,1746
1473,963,Washington,Thurston,WashingtonThurston,2020,217,44,25,21.3,35.7,3036,Washington,"Thurston County, WA",Thurston,WashingtonThurston,132365,11947
1474,964,Washington,Walla Walla,WashingtonWalla,2020,819,50,22,19.8,29.8,3038,Washington,"Walla Walla County, WA",Walla,WashingtonWalla,28096,2069
1475,965,Washington,Whatcom,WashingtonWhatcom,2020,212,60,29,23.4,34.3,3039,Washington,"Whatcom County, WA",Whatcom,WashingtonWhatcom,103992,10724
1476,966,Washington,Whitman,WashingtonWhitman,2020,212,35,15,15.9,49.8,3040,Washington,"Whitman County, WA",Whitman,WashingtonWhitman,20683,1301
1477,967,Washington,Yakima,WashingtonYakima,2020,465,76,35,28.1,16.7,3041,Washington,"Yakima County, WA",Yakima,WashingtonYakima,118071,12688
1478,968,West Virginia,Berkeley,West VirginiaBerkeley,2020,95,48,36,37.6,21.2,3044,West Virginia,"Berkeley County, WV",Berkeley,West VirginiaBerkeley,54709,3628
1479,969,West Virginia,Brooke,West VirginiaBrooke,2020,94,48,20,40.9,19.0,3047,West Virginia,"Brooke County, WV",Brooke,West VirginiaBrooke,9012,889
1480,970,West Virginia,Cabell,West VirginiaCabell,2020,100,47,36,33.3,26.0,3048,West Virginia,"Cabell County, WV",Cabell,West VirginiaCabell,38604,3342
1481,971,West Virginia,Gilmer,West VirginiaGilmer,2020,49,41,29,44.7,17.0,3053,West Virginia,"Gilmer County, WV",Gilmer,West VirginiaGilmer,2106,236
1482,972,West Virginia,Greenbrier,West VirginiaGreenbrier,2020,54,44,34,37.8,19.9,3055,West Virginia,"Greenbrier County, WV",Greenbrier,West VirginiaGreenbrier,14416,1264
1483,973,West Virginia,Hancock,West VirginiaHancock,2020,133,49,32,41.9,17.4,3057,West Virginia,"Hancock County, WV",Hancock,West VirginiaHancock,11814,1317
1484,974,West Virginia,Harrison,West VirginiaHarrison,2020,78,43,26,38.6,23.3,3059,West Virginia,"Harrison County, WV",Harrison,West VirginiaHarrison,31381,2709
1485,975,West Virginia,Kanawha,West VirginiaKanawha,2020,84,48,37,37.1,25.5,3062,West Virginia,"Kanawha County, WV",Kanawha,West VirginiaKanawha,75431,7369
1486,976,West Virginia,Marion,West VirginiaMarion,2020,67,47,26,40.7,22.6,3067,West Virginia,"Marion County, WV",Marion,West VirginiaMarion,23168,2195
1487,977,West Virginia,Marshall,West VirginiaMarshall,2020,68,37,6,44.5,18.0,3068,West Virginia,"Marshall County, WV",Marshall,West VirginiaMarshall,12260,1350
1488,978,West Virginia,Mason,West VirginiaMason,2020,113,29,1,45.5,14.4,3069,West Virginia,"Mason County, WV",Mason,West VirginiaMason,9479,877
1489,979,West Virginia,Mineral,West VirginiaMineral,2020,3,1,1,49.2,15.5,3071,West Virginia,"Mineral County, WV",Mineral,West VirginiaMineral,11323,926
1490,980,West Virginia,Monongalia,West VirginiaMonongalia,2020,90,46,33,27.2,42.8,3073,West Virginia,"Monongalia County, WV",Monongalia,West VirginiaMonongalia,51146,3467
1491,981,West Virginia,Ohio,West VirginiaOhio,2020,101,51,38,34.2,32.0,3077,West Virginia,"Ohio County, WV",Ohio,West VirginiaOhio,18715,1724
1492,982,West Virginia,Tucker,West VirginiaTucker,2020,51,44,33,46.8,19.4,3089,West Virginia,"Tucker County, WV",Tucker,West VirginiaTucker,3013,279
1493,983,West Virginia,Wood,West VirginiaWood,2020,80,45,32,34.4,21.9,3096,West Virginia,"Wood County, WV",Wood,West VirginiaWood,33221,3224
1494,984,Wisconsin,Ashland,WisconsinAshland,2020,71,43,32,37.0,19.8,3100,Wisconsin,"Ashland County, WI",Ashland,WisconsinAshland,7035,651
1495,985,Wisconsin,Brown,WisconsinBrown,2020,119,55,35,29.9,30.3,3103,Wisconsin,"Brown County, WI",Brown,WisconsinBrown,132013,8441
1496,986,Wisconsin,Columbia,WisconsinColumbia,2020,115,48,38,33.7,23.3,3109,Wisconsin,"Columbia County, WI",Columbia,WisconsinColumbia,29438,1843
1497,987,Wisconsin,Dane,WisconsinDane,2020,112,59,39,17.8,51.4,3111,Wisconsin,"Dane County, WI",Dane,WisconsinDane,304154,15279
1498,988,Wisconsin,Dodge,WisconsinDodge,2020,136,56,38,40.9,17.0,3112,Wisconsin,"Dodge County, WI",Dodge,WisconsinDodge,44729,2484
1499,989,Wisconsin,Door,WisconsinDoor,2020,150,51,36,30.3,33.7,3113,Wisconsin,"Door County, WI",Door,WisconsinDoor,13886,1019
1500,990,Wisconsin,Eau Claire,WisconsinEau,2020,93,54,37,25.0,32.3,3116,Wisconsin,"Eau Claire County, WI",Eau,WisconsinEau,55064,3235
1501,991,Wisconsin,Fond du Lac,WisconsinFond,2020,115,46,36,36.1,23.1,3118,Wisconsin,"Fond du Lac County, WI",Fond,WisconsinFond,52828,3286
1502,992,Wisconsin,Forest,WisconsinForest,2020,93,47,35,39.2,14.7,3119,Wisconsin,"Forest County, WI",Forest,WisconsinForest,3407,483
1503,993,Wisconsin,Grant,WisconsinGrant,2020,82,55,30,35.1,23.8,3120,Wisconsin,"Grant County, WI",Grant,WisconsinGrant,25875,1436
1504,994,Wisconsin,Jefferson,WisconsinJefferson,2020,136,51,38,33.4,25.4,3126,Wisconsin,"Jefferson County, WI",Jefferson,WisconsinJefferson,42762,2451
1505,995,Wisconsin,Kenosha,WisconsinKenosha,2020,197,67,40,30.1,26.1,3128,Wisconsin,"Kenosha County, WI",Kenosha,WisconsinKenosha,82200,6299
1506,996,Wisconsin,Kewaunee,WisconsinKewaunee,2020,97,47,34,39.9,19.4,3129,Wisconsin,"Kewaunee County, WI",Kewaunee,WisconsinKewaunee,10172,489
1507,997,Wisconsin,La Crosse,WisconsinLa,2020,93,54,37,25.4,34.9,3130,Wisconsin,"La Crosse County, WI",La,WisconsinLa,61467,3515
1508,998,Wisconsin,Manitowoc,WisconsinManitowoc,2020,136,58,36,38.6,20.2,3134,Wisconsin,"Manitowoc County, WI",Manitowoc,WisconsinManitowoc,37911,2508
1509,999,Wisconsin,Marathon,WisconsinMarathon,2020,74,45,31,34.3,25.4,3135,Wisconsin,"Marathon County, WI",Marathon,WisconsinMarathon,68711,3602
1510,1000,Wisconsin,Milwaukee,WisconsinMilwaukee,2020,169,67,40,28.4,31.0,3139,Wisconsin,"Milwaukee County, WI",Milwaukee,WisconsinMilwaukee,425483,37937
1511,1001,Wisconsin,Oneida,WisconsinOneida,2020,72,11,0,32.0,27.2,3142,Wisconsin,"Oneida County, WI",Oneida,WisconsinOneida,16508,1292
1512,1002,Wisconsin,Outagamie,WisconsinOutagamie,2020,126,59,37,31.7,29.7,3143,Wisconsin,"Outagamie County, WI",Outagamie,WisconsinOutagamie,97137,5649
1513,1003,Wisconsin,Ozaukee,WisconsinOzaukee,2020,164,59,35,20.0,49.0,3144,Wisconsin,"Ozaukee County, WI",Ozaukee,WisconsinOzaukee,45366,2597
1514,1004,Wisconsin,Racine,WisconsinRacine,2020,172,67,38,31.6,25.2,3150,Wisconsin,"Racine County, WI",Racine,WisconsinRacine,90104,7051
1515,1005,Wisconsin,Rock,WisconsinRock,2020,105,49,38,36.1,22.1,3152,Wisconsin,"Rock County, WI",Rock,WisconsinRock,78908,6027
1516,1006,Wisconsin,Sauk,WisconsinSauk,2020,112,54,36,33.9,24.1,3155,Wisconsin,"Sauk County, WI",Sauk,WisconsinSauk,31770,2585
1517,1007,Wisconsin,Sheboygan,WisconsinSheboygan,2020,159,74,39,35.9,25.1,3158,Wisconsin,"Sheboygan County, WI",Sheboygan,WisconsinSheboygan,57996,3514
1518,1008,Wisconsin,Taylor,WisconsinTaylor,2020,78,49,35,43.4,15.1,3159,Wisconsin,"Taylor County, WI",Taylor,WisconsinTaylor,10372,533
1519,1009,Wisconsin,Vilas,WisconsinVilas,2020,84,46,30,30.0,29.1,3162,Wisconsin,"Vilas County, WI",Vilas,WisconsinVilas,9480,741
1520,1010,Wisconsin,Walworth,WisconsinWalworth,2020,136,50,39,31.3,28.8,3163,Wisconsin,"Walworth County, WI",Walworth,WisconsinWalworth,52906,3416
1521,1011,Wisconsin,Waukesha,WisconsinWaukesha,2020,129,60,39,22.7,44.5,3166,Wisconsin,"Waukesha County, WI",Waukesha,WisconsinWaukesha,208246,12252
1522,1012,Wyoming,Albany,WyomingAlbany,2020,177,71,46,14.7,51.8,3172,Wyoming,"Albany County, WY",Albany,WyomingAlbany,18946,780
1523,1013,Wyoming,Big Horn,WyomingBig,2020,126,46,38,29.1,19.0,3173,Wyoming,"Big Horn County, WY",Big,WyomingBig,5112,269
1524,1014,Wyoming,Campbell,WyomingCampbell,2020,124,68,44,35.6,18.9,3174,Wyoming,"Campbell County, WY",Campbell,WyomingCampbell,21822,1617
1525,1015,Wyoming,Carbon,WyomingCarbon,2020,82,25,9,38.2,20.6,3175,Wyoming,"Carbon County, WY",Carbon,WyomingCarbon,7743,368
1526,1016,Wyoming,Converse,WyomingConverse,2020,129,60,42,39.0,17.3,3176,Wyoming,"Converse County, WY",Converse,WyomingConverse,7677,486
1527,1017,Wyoming,Fremont,WyomingFremont,2020,158,58,45,29.7,24.3,3178,Wyoming,"Fremont County, WY",Fremont,WyomingFremont,18120,1206
1528,1018,Wyoming,Johnson,WyomingJohnson,2020,93,50,40,26.8,31.7,3181,Wyoming,"Johnson County, WY",Johnson,WyomingJohnson,3960,232
1529,1019,Wyoming,Laramie,WyomingLaramie,2020,157,54,39,25.8,28.5,3182,Wyoming,"Laramie County, WY",Laramie,WyomingLaramie,48231,2595
1530,1020,Wyoming,Lincoln,WyomingLincoln,2020,71,34,15,31.8,23.7,3183,Wyoming,"Lincoln County, WY",Lincoln,WyomingLincoln,8907,466
1531,1021,Wyoming,Natrona,WyomingNatrona,2020,124,52,41,30.3,22.8,3184,Wyoming,"Natrona County, WY",Natrona,WyomingNatrona,37529,3181
1532,1022,Wyoming,Park,WyomingPark,2020,113,30,11,25.8,34.0,3186,Wyoming,"Park County, WY",Park,WyomingPark,14549,831
1533,1023,Wyoming,Platte,WyomingPlatte,2020,283,50,19,38.3,20.7,3187,Wyoming,"Platte County, WY",Platte,WyomingPlatte,4418,233
1534,1024,Wyoming,Sheridan,WyomingSheridan,2020,100,47,39,25.6,31.0,3188,Wyoming,"Sheridan County, WY",Sheridan,WyomingSheridan,15409,801
1535,1025,Wyoming,Sublette,WyomingSublette,2020,151,61,44,34.6,22.8,3189,Wyoming,"Sublette County, WY",Sublette,WyomingSublette,3765,294
1536,1026,Wyoming,Sweetwater,WyomingSweetwater,2020,1250,76,46,33.0,22.5,3190,Wyoming,"Sweetwater County, WY",Sweetwater,WyomingSweetwater,19308,1532
1537,1027,Wyoming,Teton,WyomingTeton,2020,161,54,42,14.9,57.0,3191,Wyoming,"Teton County, WY",Teton,WyomingTeton,14292,912
1538,1028,Wyoming,Uinta,WyomingUinta,2020,122,51,40,41.5,16.0,3192,Wyoming,"Uinta County, WY",Uinta,WyomingUinta,8730,582
1539,1029,Wyoming,Weston,WyomingWeston,2020,119,49,40,37.4,20.0,3194,Wyoming,"Weston County, WY",Weston,WyomingWeston,3688,148
