,State,County,Abbreviation,Max AQI,90th Percentile AQI,Median AQI,"Percent of adults with a high school diploma only, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",# Employed,# Unemployed,Male,Female,Median Age,Population (2014-2020),Total Votes 2020,Votes 2020 Donald Trump,Votes 2020  Joe Biden,Income,IncomeErr,Professional,Service,Office,Construction,Production,WorkAtHome,Mean Commute (minutes),Batteries,CoalIntegratedGasificationCombinedCycle,ConventionalHydroelectric,ConventionalSteamCoal,Flywheels,Geothermal,HydroelectricPumpedStorage,LandfillGas,MunicipalSolidWaste,NaturalGasFiredCombinedCycle,NaturalGasFiredCombustionTurbine,NaturalGasInternalCombustionEngine,NaturalGasSteamTurbine,NaturalGaswithCompressedAirStorage,Nuclear,OffshoreWindTurbine,OnshoreWindTurbine,OtherGases,OtherNaturalGas,OtherWasteBiomass,PetroleumCoke,PetroleumLiquids,SolarPhotovoltaic,SolarThermalwithEnergyStorage,SolarThermalwithoutEnergyStorage,Wood/WoodWasteBiomass
604,Oklahoma,Tulsa,OklahomaTulsa,129,58,42,25.4,31.8,302728,21282,313659,329122,35.5,642781,266678.0,150574.0,108996.0,52017,462,37.3,16.6,25.1,9.2,11.9,4.0,19.7,0,0,2,0,0,0,0,0,1,6,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
605,Pennsylvania,Allegheny,PennsylvaniaAllegheny,128,79,47,27.0,41.6,578590,57367,591630,633931,40.8,1225561,707837.0,275955.0,421004.0,56333,474,45.0,16.8,23.7,6.1,8.3,4.7,26.7,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
606,Pennsylvania,Armstrong,PennsylvaniaArmstrong,122,54,39,49.0,16.7,28377,3074,33003,33328,46.3,66331,36111.0,27284.0,8406.0,47527,1677,28.3,19.0,21.2,13.6,17.9,3.5,29.7,0,0,9,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
607,Pennsylvania,Beaver,PennsylvaniaBeaver,142,62,42,36.8,24.7,74445,8518,80949,85947,45.1,166896,93083.0,54108.0,37747.0,53981,1083,33.8,17.4,25.4,8.8,14.6,4.0,25.6,0,0,7,0,0,5,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,11,0,0,0
608,Pennsylvania,Berks,PennsylvaniaBerks,102,58,40,36.7,24.9,191443,20043,204883,211759,39.9,416642,198260.0,105941.0,89530.0,59580,931,31.8,16.7,23.3,8.7,19.4,3.9,24.9,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
609,Pennsylvania,Blair,PennsylvaniaBlair,87,54,38,45.0,21.3,54053,5152,60619,63223,43.4,123842,62784.0,44714.0,17425.0,45664,1034,31.2,18.6,25.3,8.8,16.0,2.9,20.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
610,Pennsylvania,Bradford,PennsylvaniaBradford,81,48,37,47.0,18.7,25992,2107,30206,31098,44.5,61304,30143.0,21586.0,8044.0,50900,1451,28.4,16.2,19.8,13.6,21.9,4.4,22.5,0,0,0,0,0,0,0,1,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Pennsylvania,Bucks,PennsylvaniaBucks,115,46,33,28.2,41.3,310681,28120,307383,318987,43.8,626370,389093.0,184149.0,200854.0,82031,1010,43.1,13.9,25.2,7.8,9.9,5.1,29.8,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0
612,Pennsylvania,Cambria,PennsylvaniaCambria,89,56,38,45.4,21.1,50872,5363,66180,68370,45.1,134550,70600.0,48092.0,21749.0,44943,969,33.1,19.8,22.9,9.8,14.3,2.8,24.1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
613,Pennsylvania,Centre,PennsylvaniaCentre,90,51,38,29.4,45.5,71955,4461,84972,76471,31.7,161443,77490.0,36371.0,40054.0,56466,1612,46.8,18.1,19.7,6.5,8.9,4.9,20.4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
614,Pennsylvania,Chester,PennsylvaniaChester,143,55,39,20.8,53.0,262061,18035,254746,262410,40.4,517156,310650.0,126844.0,179065.0,92417,1401,49.7,13.7,21.9,7.3,7.4,7.0,27.9,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
615,Pennsylvania,Clearfield,PennsylvaniaClearfield,54,42,31,49.5,15.1,32307,3275,41905,38311,44.7,80216,39124.0,28984.0,9598.0,45188,1457,26.7,19.7,21.1,11.7,20.7,2.4,24.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
616,Pennsylvania,Dauphin,PennsylvaniaDauphin,116,61,40,33.2,30.8,131661,12767,132864,141651,39.8,274515,144482.0,65154.0,77397.0,57071,1116,38.4,17.9,25.2,6.0,12.4,4.1,22.0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
617,Pennsylvania,Elk,PennsylvaniaElk,67,44,34,48.0,19.6,13337,1871,15423,15185,46.9,30608,16713.0,11993.0,4478.0,49876,2142,26.3,14.0,18.6,8.4,32.8,3.7,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
618,Pennsylvania,Indiana,PennsylvaniaIndiana,112,48,36,43.2,23.0,34238,3428,42835,42920,39.8,85755,41196.0,28087.0,12634.0,46306,1207,30.0,19.5,22.7,12.5,15.3,3.0,23.0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
619,Pennsylvania,Lackawanna,PennsylvaniaLackawanna,81,50,38,36.9,28.3,93870,9962,102480,108974,42.3,211454,113975.0,51501.0,61124.0,48380,1117,35.1,17.2,24.8,8.3,14.7,3.7,20.9,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Pennsylvania,Lebanon,PennsylvaniaLebanon,115,55,30,44.0,20.7,66060,5703,67999,70675,41.2,138674,70890.0,46267.0,23646.0,57698,1688,30.1,18.4,24.0,9.5,18.0,4.0,23.1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,Pennsylvania,Lehigh,PennsylvaniaLehigh,93,52,37,32.9,29.9,173080,18308,177051,185562,39.2,362613,180284.0,82287.0,95889.0,60116,820,35.1,16.6,24.7,7.1,16.6,4.5,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
622,Pennsylvania,Luzerne,PennsylvaniaLuzerne,54,43,31,39.0,22.9,140183,17091,156972,160912,43.0,317884,151727.0,86127.0,64100.0,49290,817,31.0,17.8,25.9,7.9,17.3,3.3,22.1,0,0,0,0,1,0,0,0,0,5,5,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0
623,Pennsylvania,Lycoming,PennsylvaniaLycoming,109,51,37,38.9,23.4,50970,4913,56457,58402,41.4,114859,59221.0,41439.0,16961.0,50634,1359,30.4,19.9,24.1,9.2,16.5,3.1,20.2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
624,Pennsylvania,Philadelphia,PennsylvaniaPhiladelphia,119,59,41,32.6,29.7,634409,89529,745543,829979,34.3,1575522,709271.0,128325.0,576275.0,40649,466,37.7,23.1,22.4,5.9,10.9,3.5,32.9,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,4,0,12,1,0,0,0
625,Pennsylvania,Somerset,PennsylvaniaSomerset,71,44,34,49.8,15.9,29567,3094,39038,35911,45.9,74949,40062.0,31105.0,8543.0,46132,1176,28.3,19.6,20.8,12.6,18.7,4.8,24.2,4,0,40,0,0,0,0,5,0,0,1,2,0,0,0,0,9,0,2,0,0,8,21,0,0,5
626,Pennsylvania,Susquehanna,PennsylvaniaSusquehanna,71,40,23,45.0,18.6,18323,1451,20794,20546,48.2,41340,21325.0,14879.0,6084.0,52014,1763,27.2,17.4,21.3,14.8,19.3,5.4,28.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Pennsylvania,Tioga,PennsylvaniaTioga,79,47,37,45.3,19.1,17128,1703,20516,20710,44.3,41226,21087.0,15750.0,4958.0,50017,1332,29.4,18.5,20.6,12.1,19.4,4.8,23.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
628,Pennsylvania,Westmoreland,PennsylvaniaWestmoreland,81,50,35,36.9,29.1,160646,16077,173251,181500,46.8,354751,202492.0,128596.0,71099.0,56702,902,36.2,16.7,23.4,9.0,14.7,3.9,26.3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,Pennsylvania,Wyoming,PennsylvaniaWyoming,76,43,25,46.4,19.6,12144,1110,13887,13701,44.2,27588,14858.0,9936.0,4704.0,55965,2345,25.2,17.7,24.0,14.4,18.7,6.0,25.6,0,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,6,0,0,1,0,0,1,0,0,0
630,Rhode Island,Providence,Rhode IslandProvidence,112,54,40,31.0,29.0,287648,32616,308485,326048,37.3,634533,56842.0,10185.0,45931.0,52530,812,35.0,20.7,24.0,7.3,13.0,3.4,24.4,0,0,5,0,0,0,0,9,0,17,2,1,5,0,0,0,8,0,0,1,0,0,19,0,0,0
631,South Carolina,Aiken,South CarolinaAiken,71,44,32,32.8,26.4,71743,3788,80764,86162,41.0,166926,85185.0,51589.0,32275.0,47713,1780,34.0,16.9,22.9,10.7,15.5,2.9,24.9,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
632,South Carolina,Anderson,South CarolinaAnderson,71,46,35,31.2,22.2,85475,5402,94565,101430,40.7,195995,96093.0,67565.0,27169.0,45551,877,32.3,16.6,23.7,9.9,17.5,2.8,22.9,0,0,10,1,0,0,0,7,0,6,7,0,1,0,0,0,4,0,0,0,0,8,4,0,0,0
633,Tennessee,Anderson,TennesseeAnderson,64,46,35,32.9,23.3,32049,2311,36904,38871,43.3,75775,35527.0,23163.0,11733.0,47206,2109,33.6,19.0,23.6,10.1,13.7,3.0,23.3,0,0,10,1,0,0,0,7,0,6,7,0,1,0,0,0,4,0,0,0,0,8,4,0,0,0
634,South Carolina,Berkeley,South CarolinaBerkeley,51,43,31,29.4,25.0,99042,5874,103989,105076,36.0,209065,104458.0,57397.0,45223.0,56697,1142,33.1,17.6,24.0,11.3,13.8,3.6,27.3,0,0,11,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635,South Carolina,Charleston,South CarolinaCharleston,117,51,35,22.7,43.6,198552,13387,191191,203517,37.6,394708,218857.0,93297.0,121485.0,57882,1257,41.7,19.2,23.0,7.4,8.7,6.3,23.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,South Carolina,Chesterfield,South CarolinaChesterfield,89,49,34,41.3,10.4,20511,1323,22642,23382,42.3,46024,18876.0,11297.0,7431.0,38469,2713,22.7,16.3,22.1,12.7,26.2,1.2,23.9,0,0,1,2,0,0,0,48,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
637,Virginia,Chesterfield,VirginiaChesterfield,61,44,32,23.6,40.5,175116,10971,163534,175913,38.8,339447,203188.0,93326.0,106935.0,76969,1205,42.1,14.8,25.6,7.9,9.7,4.8,26.4,0,0,1,2,0,0,0,48,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
638,South Carolina,Darlington,South CarolinaDarlington,49,42,32,35.1,18.4,28542,1979,31693,35560,41.4,67253,32417.0,16832.0,15220.0,36217,1783,31.1,17.5,23.8,8.9,18.7,2.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,2
639,South Carolina,Florence,South CarolinaFlorence,95,42,28,32.9,23.6,63406,3744,64599,73962,39.0,138561,64510.0,32615.0,31153.0,43310,1958,34.7,19.0,24.2,7.8,14.4,3.4,23.1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
640,South Carolina,Greenville,South CarolinaGreenville,116,55,39,23.8,35.1,241371,14613,241853,256549,38.1,498402,258155.0,150021.0,103030.0,53739,834,37.9,16.4,23.8,7.0,14.8,4.4,22.2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
641,South Carolina,Horry,South CarolinaHorry,50,44,32,32.5,23.6,134956,12741,155100,165815,45.2,320915,179744.0,118821.0,59180.0,46475,947,27.6,25.8,28.1,10.2,8.3,4.0,22.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0
642,South Carolina,Lexington,South CarolinaLexington,111,48,29,28.2,30.4,143882,6557,139495,146821,39.0,286316,144568.0,92817.0,49301.0,57482,1049,37.0,15.0,25.8,10.3,12.0,3.9,25.5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0
643,South Carolina,Oconee,South CarolinaOconee,0,0,0,29.0,25.8,33180,1876,37801,38895,45.3,76696,40668.0,29698.0,10414.0,43978,2030,30.3,19.3,21.3,11.1,18.0,3.3,24.6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0
644,South Carolina,Spartanburg,South CarolinaSpartanburg,112,54,40,29.3,24.5,148274,10427,146535,155660,38.2,302195,148655.0,93560.0,52926.0,47575,1191,31.2,15.4,23.8,8.7,20.9,2.5,22.7,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
645,South Dakota,Brookings,South DakotaBrookings,87,55,38,25.2,40.3,17669,811,17538,16701,26.7,34239,14567.0,8000.0,6110.0,53473,2404,36.6,17.4,22.2,10.1,13.6,5.5,14.9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
646,South Dakota,Codington,South DakotaCodington,101,53,36,36.5,21.5,14662,754,14080,13913,38.8,27993,13161.0,8958.0,3837.0,52025,2248,27.4,15.7,27.9,10.2,18.7,5.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
647,South Dakota,Hughes,South DakotaHughes,76,30,14,27.3,34.7,9574,335,8610,9007,38.0,17617,8723.0,5522.0,2953.0,59741,3337,43.1,14.2,24.3,11.1,7.2,2.1,10.8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,South Dakota,Meade,South DakotaMeade,84,47,38,28.7,27.2,13235,683,14349,13075,36.2,27424,13670.0,9875.0,3285.0,54286,3943,31.9,18.0,22.6,14.4,13.1,7.7,20.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
649,South Dakota,Minnehaha,South DakotaMinnehaha,90,52,35,26.4,33.1,108033,5135,94085,92664,34.7,186749,92326.0,49249.0,40482.0,57322,1477,34.6,16.3,26.1,9.3,13.7,3.4,17.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,South Dakota,Pennington,South DakotaPennington,91,62,31,27.5,31.5,54074,3020,54990,54304,38.6,109294,57518.0,35063.0,20606.0,52245,1085,32.1,19.7,27.5,11.3,9.3,4.1,17.3,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
651,Tennessee,Blount,TennesseeBlount,92,51,38,34.6,24.2,59440,4065,62290,66153,43.4,128443,66306.0,47195.0,17834.0,51172,1719,32.8,15.9,26.3,10.5,14.5,4.0,24.8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Tennessee,Claiborne,TennesseeClaiborne,51,44,32,38.0,16.1,11838,889,15361,16252,43.0,31613,12935.0,10598.0,2201.0,35428,1980,29.0,16.8,18.3,13.9,22.0,3.8,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
653,Tennessee,Loudon,TennesseeLoudon,97,49,34,32.4,26.4,22072,1500,25234,26376,47.5,51610,29375.0,21684.0,6933.0,55431,1837,27.4,19.8,22.8,11.5,18.5,4.8,23.4,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Tennessee,McMinn,TennesseeMcMinn,88,47,28,40.4,16.2,21579,1814,25537,27236,42.7,52773,22815.0,18175.0,4357.0,39990,2047,27.0,16.6,20.6,9.9,25.8,3.3,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
655,Tennessee,Roane,TennesseeRoane,91,46,26,36.3,19.8,21508,1513,25931,26966,46.3,52897,25914.0,19195.0,6034.0,45407,2707,31.8,18.6,23.3,8.1,18.2,3.3,27.4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Tennessee,Sevier,TennesseeSevier,105,49,40,37.2,17.4,48540,5181,47281,49006,42.7,96287,43574.0,33742.0,8695.0,44473,1797,25.7,25.0,28.4,9.1,11.8,4.8,24.8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Tennessee,Williamson,TennesseeWilliamson,71,47,37,13.3,59.8,120874,6123,107021,111627,39.2,218648,138932.0,86469.0,50161.0,103543,1687,54.4,11.5,24.3,4.5,5.2,9.0,27.3,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
658,Texas,Atascosa,TexasAtascosa,156,60,29,38.7,14.4,19979,1843,24398,24430,35.4,48828,18085.0,12020.0,5865.0,55194,4735,25.8,21.1,19.7,18.7,14.7,5.9,30.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Texas,Bexar,TexasBexar,158,77,49,25.4,28.0,871017,71110,950030,975835,33.4,1925865,756021.0,303871.0,440823.0,53999,449,34.8,19.6,26.0,9.7,10.0,4.2,25.0,2,0,0,4,0,0,0,17,0,3,8,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0
660,Texas,Brazoria,TexasBrazoria,182,51,33,25.5,30.0,162442,15267,179060,174939,35.6,353999,154037.0,89939.0,61780.0,76426,2188,41.7,14.0,20.2,11.2,12.8,2.8,29.8,4,0,0,0,0,0,0,0,0,12,10,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0
661,Texas,Brazos,TexasBrazos,99,52,30,19.2,41.7,110366,6233,111074,108119,26.2,219193,84753.0,47456.0,35242.0,43907,1389,41.1,18.0,22.9,8.7,9.3,3.4,17.0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Texas,Brewster,TexasBrewster,80,50,40,21.3,40.0,3811,272,4558,4658,43.3,9216,4805.0,2451.0,2251.0,38906,3618,35.8,26.3,18.0,11.3,8.6,4.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
663,Texas,Cameron,TexasCameron,176,70,43,26.4,17.3,151855,17219,204788,216962,31.5,421750,113789.0,48834.0,63732.0,36095,962,28.2,26.3,24.3,10.5,10.6,2.4,20.2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
664,Texas,Collin,TexasCollin,154,54,37,15.0,52.3,534617,36006,464248,480102,36.6,944350,486917.0,250194.0,227868.0,90124,995,52.7,12.1,24.3,5.2,5.7,8.5,28.7,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0
665,Texas,Dallas,TexasDallas,135,67,42,22.6,31.5,1251192,103841,1275226,1311326,33.3,2586552,921638.0,307076.0,598576.0,53626,437,34.0,17.7,24.1,11.5,12.8,4.3,27.2,0,0,0,0,0,0,0,3,0,2,0,0,6,0,0,0,0,0,0,0,0,6,1,0,0,1
666,Texas,Denton,TexasDenton,142,71,40,17.8,45.1,471296,32666,397140,409907,35.2,807047,416610.0,221829.0,188023.0,80290,1119,46.0,13.9,25.6,6.3,8.2,7.1,28.9,0,0,1,0,0,0,0,9,0,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0
667,Texas,Ector,TexasEctor,95,51,27,30.3,15.4,73736,9116,80249,78093,30.3,158342,44417.0,32586.0,11310.0,59528,2471,23.4,15.7,25.9,17.9,17.1,2.2,22.0,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
668,Texas,Ellis,TexasEllis,125,58,39,27.7,24.3,87937,5641,83184,85654,36.1,168838,85566.0,56651.0,27513.0,67371,2205,33.2,13.5,25.8,11.8,15.7,5.0,29.3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0
669,Texas,Freestone,TexasFreestone,10,1,0,33.2,15.3,5820,528,10163,9546,40.4,19709,8678.0,6966.0,1629.0,45890,4462,26.4,24.9,19.3,14.1,15.3,2.7,25.7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Texas,Galveston,TexasGalveston,143,62,40,24.9,31.1,150218,14390,161269,165820,37.5,327089,153843.0,93306.0,58247.0,65702,1802,41.1,17.6,22.0,9.4,9.9,3.7,28.0,2,0,0,0,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Texas,Gregg,TexasGregg,86,46,32,28.2,21.3,51883,4682,60208,63286,35.4,123494,47700.0,32352.0,14657.0,47970,1445,27.8,18.7,25.1,12.0,16.5,2.8,20.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Texas,Harris,TexasHarris,179,80,50,23.4,31.5,2088449,204310,2288295,2314228,33.3,4602523,1633671.0,699822.0,911974.0,57791,503,35.4,17.4,22.9,11.5,12.8,3.7,28.9,0,0,0,0,0,0,0,0,0,41,46,21,1,0,0,0,0,0,0,0,1,0,2,0,0,0
673,Texas,Hidalgo,TexasHidalgo,155,65,37,23.5,18.7,318076,41893,415443,433946,29.1,849389,219939.0,89991.0,127507.0,37097,803,27.0,23.5,25.6,13.0,11.0,4.9,21.9,0,0,0,0,0,5,0,0,0,6,6,12,0,0,0,0,2,0,0,4,0,1,0,0,0,0
674,Texas,Hood,TexasHood,100,48,33,30.0,26.4,25745,1833,28004,28897,46.7,56901,32580.0,26487.0,5641.0,60275,2698,32.6,14.9,23.3,13.2,16.1,4.5,32.5,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Texas,Hunt,TexasHunt,87,45,32,34.0,19.9,40659,2847,45279,46873,37.8,92152,38517.0,29135.0,8879.0,49319,2246,31.7,17.3,24.3,12.7,14.1,3.6,30.8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0
676,Texas,Hutchinson,TexasHutchinson,156,113,16,34.4,14.0,7926,613,10797,10774,37.3,21571,8741.0,7659.0,957.0,50035,4099,22.0,17.0,25.0,18.9,17.1,1.5,18.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
677,Texas,Karnes,TexasKarnes,32,17,6,36.9,15.3,6567,440,9133,6254,34.7,15387,5229.0,3959.0,1220.0,53051,5261,27.4,20.2,22.8,16.5,13.0,3.5,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,Texas,Kaufman,TexasKaufman,134,56,37,32.4,20.5,62886,4377,58360,60550,35.6,118910,56435.0,37474.0,18290.0,63926,2146,33.4,15.2,25.9,11.6,13.9,3.6,34.7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Texas,Lubbock,TexasLubbock,81,40,20,25.6,30.1,147629,8996,148631,152823,30.7,301454,120204.0,78560.0,39757.0,49078,1138,35.0,19.9,25.3,9.9,9.8,2.5,17.3,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
680,Texas,Maverick,TexasMaverick,160,56,27,22.6,12.7,20821,3673,28736,29234,29.6,57970,15338.0,6881.0,8324.0,37734,2701,21.1,26.5,22.6,14.0,15.8,1.3,22.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Texas,McLennan,TexasMcLennan,97,50,38,27.0,24.2,112937,7410,121359,127070,33.2,248429,97617.0,59432.0,36550.0,46262,1239,32.8,18.5,24.8,10.8,13.2,3.6,19.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
682,Texas,Nueces,TexasNueces,159,64,40,29.3,21.8,149232,14688,178020,182466,35.3,360486,126984.0,64467.0,60749.0,53317,981,29.4,21.3,24.5,13.0,11.8,2.3,19.6,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0
683,Texas,Parker,TexasParker,115,50,35,28.8,26.4,64129,4012,64448,65354,39.7,129802,75434.0,61584.0,12789.0,70608,2107,38.3,14.0,24.3,12.1,11.3,5.1,31.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Texas,Potter,TexasPotter,138,67,22,32.0,14.9,51189,2961,62295,58604,33.8,120899,33177.0,22732.0,9867.0,41852,1195,24.2,22.9,22.7,12.3,17.8,2.3,17.8,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
685,Texas,Randall,TexasRandall,90,64,42,22.8,32.4,69134,3246,65083,67392,35.6,132475,64412.0,50597.0,12750.0,65564,1884,37.3,17.4,26.2,8.9,10.2,3.0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
686,Texas,Robertson,TexasRobertson,29,1,0,35.5,16.1,6875,470,8296,8594,40.9,16890,8080.0,5631.0,2359.0,52189,5130,30.1,16.1,21.2,16.0,16.6,3.5,24.4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Texas,Rusk,TexasRusk,120,44,3,31.8,15.5,20508,1619,28379,25216,38.5,53595,21367.0,16511.0,4624.0,49270,2855,26.7,18.2,20.7,15.9,18.5,3.3,24.3,0,0,11,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,Texas,Smith,TexasSmith,84,46,33,23.4,26.4,101201,7343,108730,116285,36.6,225015,99521.0,68546.0,29343.0,50742,1276,33.0,19.2,23.0,10.7,14.1,3.4,23.8,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
