,State_x,Area_name,First Word of Each County,# Employed,State_y,# Unemployed
1692,NE,"Brown County, NE",Brown,1359.0,NE,38.0
1693,NE,"Buffalo County, NE",Buffalo,26430.0,NE,1089.0
1694,NE,"Burt County, NE",Burt,3419.0,NE,137.0
1695,NE,"Butler County, NE",Butler,4433.0,NE,156.0
1696,NE,"Cass County, NE",Cass,12851.0,NE,581.0
1697,NE,"Cedar County, NE",Cedar,4384.0,NE,122.0
1698,NE,"Chase County, NE",Chase,2244.0,NE,41.0
1699,NE,"Cherry County, NE",Cherry,3253.0,NE,81.0
1700,NE,"Cheyenne County, NE",Cheyenne,4038.0,NE,186.0
1701,NE,"Clay County, NE",Clay,3152.0,NE,104.0
1702,NE,"Colfax County, NE",Colfax,5457.0,NE,163.0
1703,NE,"Cuming County, NE",Cuming,4708.0,NE,122.0
1704,NE,"Custer County, NE",Custer,6174.0,NE,174.0
1705,NE,"Dakota County, NE",Dakota,10089.0,NE,509.0
1706,NE,"Dawes County, NE",Dawes,4812.0,NE,140.0
1707,NE,"Dawson County, NE",Dawson,12846.0,NE,456.0
1708,NE,"Deuel County, NE",Deuel,927.0,NE,29.0
1709,NE,"Dixon County, NE",Dixon,2850.0,NE,95.0
1710,NE,"Dodge County, NE",Dodge,19391.0,NE,709.0
1711,NE,"Douglas County, NE",Douglas,284846.0,NE,15294.0
1712,NE,"Dundy County, NE",Dundy,1133.0,NE,25.0
1713,NE,"Fillmore County, NE",Fillmore,3067.0,NE,87.0
1714,NE,"Franklin County, NE",Franklin,1422.0,NE,51.0
1715,NE,"Frontier County, NE",Frontier,1494.0,NE,45.0
1716,NE,"Furnas County, NE",Furnas,2521.0,NE,72.0
1717,NE,"Gage County, NE",Gage,10438.0,NE,434.0
1718,NE,"Garden County, NE",Garden,1024.0,NE,37.0
1719,NE,"Garfield County, NE",Garfield,1124.0,NE,23.0
1720,NE,"Gosper County, NE",Gosper,1066.0,NE,28.0
1721,NE,"Grant County, NE",Grant,401.0,NE,8.0
1722,NE,"Greeley County, NE",Greeley,1196.0,NE,36.0
1723,NE,"Hall County, NE",Hall,30179.0,NE,1851.0
1724,NE,"Hamilton County, NE",Hamilton,4585.0,NE,175.0
1725,NE,"Harlan County, NE",Harlan,1681.0,NE,50.0
1726,NE,"Hayes County, NE",Hayes,616.0,NE,14.0
1727,NE,"Hitchcock County, NE",Hitchcock,1259.0,NE,45.0
1728,NE,"Holt County, NE",Holt,5590.0,NE,140.0
1729,NE,"Hooker County, NE",Hooker,401.0,NE,11.0
1730,NE,"Howard County, NE",Howard,3193.0,NE,147.0
1731,NE,"Jefferson County, NE",Jefferson,4078.0,NE,115.0
1732,NE,"Johnson County, NE",Johnson,1977.0,NE,81.0
1733,NE,"Kearney County, NE",Kearney,3655.0,NE,121.0
1734,NE,"Keith County, NE",Keith,4400.0,NE,147.0
1735,NE,"Keya Paha County, NE",Keya,585.0,NE,12.0
1736,NE,"Kimball County, NE",Kimball,1905.0,NE,70.0
1737,NE,"Knox County, NE",Knox,4517.0,NE,138.0
1738,NE,"Lancaster County, NE",Lancaster,169507.0,NE,7499.0
1739,NE,"Lincoln County, NE",Lincoln,17645.0,NE,722.0
1740,NE,"Logan County, NE",Logan,459.0,NE,12.0
1741,NE,"Loup County, NE",Loup,397.0,NE,12.0
1742,NE,"McPherson County, NE",McPherson,431.0,NE,12.0
1743,NE,"Madison County, NE",Madison,18898.0,NE,767.0
1744,NE,"Merrick County, NE",Merrick,3845.0,NE,159.0
1745,NE,"Morrill County, NE",Morrill,2512.0,NE,93.0
1746,NE,"Nance County, NE",Nance,1883.0,NE,63.0
1747,NE,"Nemaha County, NE",Nemaha,3453.0,NE,128.0
1748,NE,"Nuckolls County, NE",Nuckolls,2388.0,NE,66.0
1749,NE,"Otoe County, NE",Otoe,8072.0,NE,297.0
1750,NE,"Pawnee County, NE",Pawnee,1445.0,NE,41.0
1751,NE,"Perkins County, NE",Perkins,1801.0,NE,33.0
1752,NE,"Phelps County, NE",Phelps,4805.0,NE,148.0
1753,NE,"Pierce County, NE",Pierce,3989.0,NE,136.0
1754,NE,"Platte County, NE",Platte,17090.0,NE,651.0
1755,NE,"Polk County, NE",Polk,2824.0,NE,88.0
1756,NE,"Red Willow County, NE",Red,5663.0,NE,191.0
1757,NE,"Richardson County, NE",Richardson,4062.0,NE,135.0
1758,NE,"Rock County, NE",Rock,855.0,NE,18.0
1759,NE,"Saline County, NE",Saline,7047.0,NE,263.0
1760,NE,"Sarpy County, NE",Sarpy,92833.0,NE,3943.0
1761,NE,"Saunders County, NE",Saunders,10746.0,NE,409.0
1762,NE,"Scotts Bluff County, NE",Scotts,17402.0,NE,758.0
1763,NE,"Seward County, NE",Seward,8489.0,NE,363.0
1764,NE,"Sheridan County, NE",Sheridan,2643.0,NE,65.0
1765,NE,"Sherman County, NE",Sherman,1614.0,NE,53.0
1766,NE,"Sioux County, NE",Sioux,730.0,NE,17.0
1767,NE,"Stanton County, NE",Stanton,3412.0,NE,119.0
1768,NE,"Thayer County, NE",Thayer,2705.0,NE,76.0
1769,NE,"Thomas County, NE",Thomas,403.0,NE,17.0
1770,NE,"Thurston County, NE",Thurston,2909.0,NE,161.0
1771,NE,"Valley County, NE",Valley,2064.0,NE,60.0
1772,NE,"Washington County, NE",Washington,10729.0,NE,407.0
1773,NE,"Wayne County, NE",Wayne,5454.0,NE,156.0
1774,NE,"Webster County, NE",Webster,1591.0,NE,62.0
1775,NE,"Wheeler County, NE",Wheeler,540.0,NE,10.0
1776,NE,"York County, NE",York,7021.0,NE,244.0
1777,NV,Nevada,Nevada,1334416.0,NV,196456.0
1778,NV,"Churchill County, NV",Churchill,10451.0,NV,623.0
1779,NV,"Clark County, NV",Clark,958069.0,NV,165513.0
1780,NV,"Douglas County, NV",Douglas,20531.0,NV,1934.0
1781,NV,"Elko County, NV",Elko,25264.0,NV,1527.0
1782,NV,"Esmeralda County, NV",Esmeralda,385.0,NV,21.0
1783,NV,"Eureka County, NV",Eureka,1004.0,NV,36.0
1784,NV,"Humboldt County, NV",Humboldt,7641.0,NV,395.0
1785,NV,"Lander County, NV",Lander,2999.0,NV,150.0
1786,NV,"Lincoln County, NV",Lincoln,1910.0,NV,103.0
1787,NV,"Lyon County, NV",Lyon,21077.0,NV,1968.0
1788,NV,"Mineral County, NV",Mineral,1976.0,NV,117.0
1789,NV,"Nye County, NV",Nye,15889.0,NV,1707.0
1790,NV,"Pershing County, NV",Pershing,2407.0,NV,123.0
1791,NV,"Storey County, NV",Storey,1879.0,NV,171.0
1792,NV,"Washoe County, NV",Washoe,234544.0,NV,19734.0
1793,NV,"White Pine County, NV",White,4403.0,NV,192.0
1794,NV,"Carson City, NV",Carson,23987.0,NV,2143.0
1795,NH,New Hampshire,New,710817.0,NH,50915.0
1796,NH,"Belknap County, NH",Belknap,28971.0,NH,2157.0
1797,NH,"Carroll County, NH",Carroll,21358.0,NH,1776.0
1798,NH,"Cheshire County, NH",Cheshire,37407.0,NH,2444.0
1799,NH,"Coos County, NH",Coos,13263.0,NH,1136.0
1800,NH,"Grafton County, NH",Grafton,45341.0,NH,2813.0
1801,NH,"Hillsborough County, NH",Hillsborough,223343.0,NH,16792.0
1802,NH,"Merrimack County, NH",Merrimack,77822.0,NH,4800.0
1803,NH,"Rockingham County, NH",Rockingham,172832.0,NH,13147.0
1804,NH,"Strafford County, NH",Strafford,68613.0,NH,4610.0
1805,NH,"Sullivan County, NH",Sullivan,21866.0,NH,1239.0
1806,NJ,New Jersey,New,4055260.0,NJ,439906.0
1807,NJ,"Atlantic County, NJ",Atlantic,99546.0,NJ,21491.0
1808,NJ,"Bergen County, NJ",Bergen,432189.0,NJ,45703.0
1809,NJ,"Burlington County, NJ",Burlington,211788.0,NJ,18996.0
1810,NJ,"Camden County, NJ",Camden,230287.0,NJ,25761.0
1811,NJ,"Cape May County, NJ",Cape,39206.0,NJ,6286.0
1812,NJ,"Cumberland County, NJ",Cumberland,59148.0,NJ,7129.0
1813,NJ,"Essex County, NJ",Essex,330269.0,NJ,43674.0
1814,NJ,"Gloucester County, NJ",Gloucester,137052.0,NJ,14028.0
1815,NJ,"Hudson County, NJ",Hudson,322277.0,NJ,38221.0
1816,NJ,"Hunterdon County, NJ",Hunterdon,58730.0,NJ,4565.0
1817,NJ,"Mercer County, NJ",Mercer,190150.0,NJ,15255.0
1818,NJ,"Middlesex County, NJ",Middlesex,398298.0,NJ,38031.0
1819,NJ,"Monmouth County, NJ",Monmouth,298748.0,NJ,28964.0
1820,NJ,"Morris County, NJ",Morris,232958.0,NJ,19630.0
1821,NJ,"Ocean County, NJ",Ocean,252016.0,NJ,26397.0
1822,NJ,"Passaic County, NJ",Passaic,214293.0,NJ,30894.0
1823,NJ,"Salem County, NJ",Salem,26715.0,NJ,2817.0
1824,NJ,"Somerset County, NJ",Somerset,154873.0,NJ,13065.0
1825,NJ,"Sussex County, NJ",Sussex,66900.0,NJ,6936.0
1826,NJ,"Union County, NJ",Union,248871.0,NJ,27340.0
1827,NJ,"Warren County, NJ",Warren,50947.0,NJ,4723.0
1828,NM,New Mexico,New,863874.0,NM,79413.0
1829,NM,"Bernalillo County, NM",Bernalillo,303820.0,NM,26825.0
1830,NM,"Catron County, NM",Catron,1075.0,NM,84.0
1831,NM,"Chaves County, NM",Chaves,25832.0,NM,2274.0
1832,NM,"Cibola County, NM",Cibola,8278.0,NM,842.0
1833,NM,"Colfax County, NM",Colfax,4824.0,NM,367.0
1834,NM,"Curry County, NM",Curry,21068.0,NM,1224.0
1835,NM,"De Baca County, NM",De,675.0,NM,35.0
1836,NM,"Dona Ana County, NM",Dona,89080.0,NM,8073.0
1837,NM,"Eddy County, NM",Eddy,31384.0,NM,2316.0
1838,NM,"Grant County, NM",Grant,10819.0,NM,1074.0
1839,NM,"Guadalupe County, NM",Guadalupe,1428.0,NM,103.0
1840,NM,"Harding County, NM",Harding,264.0,NM,12.0
1841,NM,"Hidalgo County, NM",Hidalgo,1842.0,NM,114.0
1842,NM,"Lea County, NM",Lea,26281.0,NM,3264.0
1843,NM,"Lincoln County, NM",Lincoln,8154.0,NM,789.0
1844,NM,"Los Alamos County, NM",Los,9603.0,NM,371.0
1845,NM,"Luna County, NM",Luna,8727.0,NM,1645.0
1846,NM,"McKinley County, NM",McKinley,21557.0,NM,2478.0
1847,NM,"Mora County, NM",Mora,1898.0,NM,166.0
1848,NM,"Otero County, NM",Otero,23556.0,NM,2140.0
1849,NM,"Quay County, NM",Quay,2870.0,NM,229.0
1850,NM,"Rio Arriba County, NM",Rio,15455.0,NM,1361.0
1851,NM,"Roosevelt County, NM",Roosevelt,7443.0,NM,491.0
1852,NM,"Sandoval County, NM",Sandoval,60627.0,NM,5698.0
1853,NM,"San Juan County, NM",San,45321.0,NM,5046.0
1854,NM,"San Miguel County, NM",San,9646.0,NM,870.0
1855,NM,"Santa Fe County, NM",Santa,65455.0,NM,5891.0
1856,NM,"Sierra County, NM",Sierra,3749.0,NM,378.0
1857,NM,"Socorro County, NM",Socorro,5805.0,NM,443.0
1858,NM,"Taos County, NM",Taos,13238.0,NM,1729.0
1859,NM,"Torrance County, NM",Torrance,4854.0,NM,511.0
1860,NM,"Union County, NM",Union,1569.0,NM,84.0
1861,NM,"Valencia County, NM",Valencia,27681.0,NM,2486.0
1862,NY,New York,New,8361006.0,NY,928165.0
1863,NY,"Albany County, NY",Albany,146027.0,NY,11299.0
1864,NY,"Allegany County, NY",Allegany,17502.0,NY,1536.0
1865,NY,"Bronx County, NY",Bronx,494651.0,NY,94436.0
1866,NY,"Broome County, NY",Broome,74798.0,NY,7099.0
1867,NY,"Cattaraugus County, NY",Cattaraugus,30022.0,NY,3120.0
1868,NY,"Cayuga County, NY",Cayuga,32618.0,NY,2799.0
1869,NY,"Chautauqua County, NY",Chautauqua,48027.0,NY,4702.0
1870,NY,"Chemung County, NY",Chemung,32328.0,NY,3102.0
1871,NY,"Chenango County, NY",Chenango,20261.0,NY,1499.0
1872,NY,"Clinton County, NY",Clinton,32623.0,NY,2824.0
1873,NY,"Columbia County, NY",Columbia,28431.0,NY,1878.0
1874,NY,"Cortland County, NY",Cortland,20668.0,NY,1785.0
1875,NY,"Delaware County, NY",Delaware,17274.0,NY,1340.0
1876,NY,"Dutchess County, NY",Dutchess,131173.0,NY,10888.0
1877,NY,"Erie County, NY",Erie,397536.0,NY,41755.0
1878,NY,"Essex County, NY",Essex,15174.0,NY,1344.0
1879,NY,"Franklin County, NY",Franklin,17622.0,NY,1575.0
1880,NY,"Fulton County, NY",Fulton,20569.0,NY,1940.0
1881,NY,"Genesee County, NY",Genesee,26833.0,NY,2129.0
1882,NY,"Greene County, NY",Greene,18598.0,NY,1683.0
1883,NY,"Hamilton County, NY",Hamilton,1972.0,NY,169.0
1884,NY,"Herkimer County, NY",Herkimer,25227.0,NY,2250.0
1885,NY,"Jefferson County, NY",Jefferson,39542.0,NY,3753.0
1886,NY,"Kings County, NY",Kings,1006852.0,NY,144278.0
1887,NY,"Lewis County, NY",Lewis,10515.0,NY,874.0
1888,NY,"Livingston County, NY",Livingston,27727.0,NY,2104.0
1889,NY,"Madison County, NY",Madison,29908.0,NY,2529.0
1890,NY,"Monroe County, NY",Monroe,328525.0,NY,30774.0
1891,NY,"Montgomery County, NY",Montgomery,20098.0,NY,1934.0
1892,NY,"Nassau County, NY",Nassau,640035.0,NY,58907.0
1893,NY,"New York County, NY",New,777583.0,NY,82035.0
1894,NY,"Niagara County, NY",Niagara,87906.0,NY,10199.0
1895,NY,"Oneida County, NY",Oneida,92473.0,NY,8175.0
1896,NY,"Onondaga County, NY",Onondaga,202037.0,NY,18446.0
1897,NY,"Ontario County, NY",Ontario,50447.0,NY,3954.0
1898,NY,"Orange County, NY",Orange,167957.0,NY,15308.0
1899,NY,"Orleans County, NY",Orleans,15713.0,NY,1433.0
1900,NY,"Oswego County, NY",Oswego,47549.0,NY,4660.0
1901,NY,"Otsego County, NY",Otsego,24686.0,NY,1921.0
1902,NY,"Putnam County, NY",Putnam,46294.0,NY,3785.0
1903,NY,"Queens County, NY",Queens,961214.0,NY,137723.0
1904,NY,"Rensselaer County, NY",Rensselaer,75155.0,NY,5640.0
1905,NY,"Richmond County, NY",Richmond,188608.0,NY,22456.0
1906,NY,"Rockland County, NY",Rockland,140547.0,NY,12356.0
1907,NY,"St. Lawrence County, NY",St.,39353.0,NY,3501.0
1908,NY,"Saratoga County, NY",Saratoga,111029.0,NY,7980.0
1909,NY,"Schenectady County, NY",Schenectady,70723.0,NY,6202.0
1910,NY,"Schoharie County, NY",Schoharie,13412.0,NY,1028.0
1911,NY,"Schuyler County, NY",Schuyler,7319.0,NY,689.0
1912,NY,"Seneca County, NY",Seneca,13970.0,NY,1244.0
1913,NY,"Steuben County, NY",Steuben,38592.0,NY,3430.0
1914,NY,"Suffolk County, NY",Suffolk,699613.0,NY,64951.0
1915,NY,"Sullivan County, NY",Sullivan,32601.0,NY,3157.0
1916,NY,"Tioga County, NY",Tioga,20410.0,NY,1732.0
1917,NY,"Tompkins County, NY",Tompkins,44967.0,NY,2962.0
1918,NY,"Ulster County, NY",Ulster,79285.0,NY,6901.0
1919,NY,"Warren County, NY",Warren,28308.0,NY,2593.0
1920,NY,"Washington County, NY",Washington,25348.0,NY,1954.0
1921,NY,"Wayne County, NY",Wayne,39749.0,NY,3172.0
1922,NY,"Westchester County, NY",Westchester,437772.0,NY,40187.0
1923,NY,"Wyoming County, NY",Wyoming,16457.0,NY,1336.0
1924,NY,"Yates County, NY",Yates,10794.0,NY,752.0
1925,NC,North Carolina,North,4587407.0,NC,363452.0
1926,NC,"Alamance County, NC",Alamance,74625.0,NC,5832.0
1927,NC,"Alexander County, NC",Alexander,16377.0,NC,1317.0
1928,NC,"Alleghany County, NC",Alleghany,3903.0,NC,307.0
1929,NC,"Anson County, NC",Anson,9617.0,NC,805.0
1930,NC,"Ashe County, NC",Ashe,11878.0,NC,786.0
1931,NC,"Avery County, NC",Avery,6825.0,NC,462.0
1932,NC,"Beaufort County, NC",Beaufort,18159.0,NC,1228.0
1933,NC,"Bertie County, NC",Bertie,7132.0,NC,486.0
1934,NC,"Bladen County, NC",Bladen,13439.0,NC,1046.0
1935,NC,"Brunswick County, NC",Brunswick,47641.0,NC,4605.0
1936,NC,"Buncombe County, NC",Buncombe,125114.0,NC,11366.0
1937,NC,"Burke County, NC",Burke,37019.0,NC,2869.0
1938,NC,"Cabarrus County, NC",Cabarrus,100873.0,NC,7571.0
1939,NC,"Caldwell County, NC",Caldwell,32931.0,NC,2823.0
1940,NC,"Camden County, NC",Camden,4323.0,NC,251.0
1941,NC,"Carteret County, NC",Carteret,29373.0,NC,1947.0
1942,NC,"Caswell County, NC",Caswell,8869.0,NC,752.0
1943,NC,"Catawba County, NC",Catawba,71632.0,NC,6220.0
1944,NC,"Chatham County, NC",Chatham,33338.0,NC,1910.0
1945,NC,"Cherokee County, NC",Cherokee,10084.0,NC,868.0
1946,NC,"Chowan County, NC",Chowan,5140.0,NC,336.0
1947,NC,"Clay County, NC",Clay,3778.0,NC,301.0
1948,NC,"Cleveland County, NC",Cleveland,44634.0,NC,3801.0
1949,NC,"Columbus County, NC",Columbus,20662.0,NC,1839.0
1950,NC,"Craven County, NC",Craven,38121.0,NC,2699.0
1951,NC,"Cumberland County, NC",Cumberland,114386.0,NC,12001.0
1952,NC,"Currituck County, NC",Currituck,12976.0,NC,875.0
1953,NC,"Dare County, NC",Dare,17636.0,NC,1912.0
1954,NC,"Davidson County, NC",Davidson,73311.0,NC,5605.0
1955,NC,"Davie County, NC",Davie,18709.0,NC,1370.0
1956,NC,"Duplin County, NC",Duplin,23420.0,NC,1392.0
1957,NC,"Durham County, NC",Durham,159304.0,NC,11118.0
1958,NC,"Edgecombe County, NC",Edgecombe,18511.0,NC,2191.0
1959,NC,"Forsyth County, NC",Forsyth,170449.0,NC,13700.0
1960,NC,"Franklin County, NC",Franklin,28909.0,NC,2120.0
1961,NC,"Gaston County, NC",Gaston,100744.0,NC,8782.0
1962,NC,"Gates County, NC",Gates,4779.0,NC,290.0
1963,NC,"Graham County, NC",Graham,2772.0,NC,305.0
1964,NC,"Granville County, NC",Granville,27832.0,NC,1734.0
1965,NC,"Greene County, NC",Greene,9012.0,NC,539.0
1966,NC,"Guilford County, NC",Guilford,234933.0,NC,22064.0
1967,NC,"Halifax County, NC",Halifax,18237.0,NC,1844.0
1968,NC,"Harnett County, NC",Harnett,48916.0,NC,3957.0
1969,NC,"Haywood County, NC",Haywood,26503.0,NC,2160.0
1970,NC,"Henderson County, NC",Henderson,48836.0,NC,3618.0
1971,NC,"Hertford County, NC",Hertford,8389.0,NC,627.0
1972,NC,"Hoke County, NC",Hoke,18049.0,NC,1710.0
1973,NC,"Hyde County, NC",Hyde,1614.0,NC,183.0
1974,NC,"Iredell County, NC",Iredell,82336.0,NC,6519.0
1975,NC,"Jackson County, NC",Jackson,18286.0,NC,1499.0
1976,NC,"Johnston County, NC",Johnston,92056.0,NC,6241.0
1977,NC,"Jones County, NC",Jones,3957.0,NC,242.0
1978,NC,"Lee County, NC",Lee,23894.0,NC,2071.0
1979,NC,"Lenoir County, NC",Lenoir,25892.0,NC,1708.0
1980,NC,"Lincoln County, NC",Lincoln,40410.0,NC,2852.0
1981,NC,"McDowell County, NC",McDowell,19123.0,NC,1432.0
1982,NC,"Macon County, NC",Macon,14416.0,NC,1033.0
1983,NC,"Madison County, NC",Madison,8926.0,NC,661.0
1984,NC,"Martin County, NC",Martin,8267.0,NC,617.0
1985,NC,"Mecklenburg County, NC",Mecklenburg,569616.0,NC,47927.0
1986,NC,"Mitchell County, NC",Mitchell,5427.0,NC,459.0
1987,NC,"Montgomery County, NC",Montgomery,10573.0,NC,755.0
1988,NC,"Moore County, NC",Moore,37796.0,NC,2938.0
1989,NC,"Nash County, NC",Nash,38590.0,NC,3539.0
1990,NC,"New Hanover County, NC",New,112078.0,NC,8761.0
1991,NC,"Northampton County, NC",Northampton,6978.0,NC,550.0
1992,NC,"Onslow County, NC",Onslow,59276.0,NC,4623.0
1993,NC,"Orange County, NC",Orange,73636.0,NC,4172.0
1994,NC,"Pamlico County, NC",Pamlico,4947.0,NC,295.0
1995,NC,"Pasquotank County, NC",Pasquotank,15306.0,NC,1211.0
1996,NC,"Pender County, NC",Pender,26157.0,NC,1844.0
1997,NC,"Perquimans County, NC",Perquimans,4521.0,NC,324.0
1998,NC,"Person County, NC",Person,16766.0,NC,1332.0
1999,NC,"Pitt County, NC",Pitt,81504.0,NC,5946.0
2000,NC,"Polk County, NC",Polk,8392.0,NC,556.0
2001,NC,"Randolph County, NC",Randolph,59268.0,NC,4725.0
2002,NC,"Richmond County, NC",Richmond,15200.0,NC,1533.0
2003,NC,"Robeson County, NC",Robeson,45531.0,NC,4420.0
2004,NC,"Rockingham County, NC",Rockingham,35723.0,NC,3260.0
2005,NC,"Rowan County, NC",Rowan,59909.0,NC,5174.0
2006,NC,"Rutherford County, NC",Rutherford,22307.0,NC,2281.0
2007,NC,"Sampson County, NC",Sampson,26837.0,NC,1661.0
2008,NC,"Scotland County, NC",Scotland,10034.0,NC,1373.0
2009,NC,"Stanly County, NC",Stanly,27757.0,NC,1873.0
2010,NC,"Stokes County, NC",Stokes,19638.0,NC,1353.0
2011,NC,"Surry County, NC",Surry,30404.0,NC,2236.0
2012,NC,"Swain County, NC",Swain,6351.0,NC,588.0
2013,NC,"Transylvania County, NC",Transylvania,13278.0,NC,868.0
2014,NC,"Tyrrell County, NC",Tyrrell,1238.0,NC,121.0
2015,NC,"Union County, NC",Union,113926.0,NC,7247.0
2016,NC,"Vance County, NC",Vance,15388.0,NC,1731.0
2017,NC,"Wake County, NC",Wake,546490.0,NC,37598.0
2018,NC,"Warren County, NC",Warren,5919.0,NC,641.0
2019,NC,"Washington County, NC",Washington,4034.0,NC,358.0
2020,NC,"Watauga County, NC",Watauga,26261.0,NC,1736.0
2021,NC,"Wayne County, NC",Wayne,47430.0,NC,3278.0
2022,NC,"Wilkes County, NC",Wilkes,26544.0,NC,1939.0
2023,NC,"Wilson County, NC",Wilson,31380.0,NC,3062.0
2024,NC,"Yadkin County, NC",Yadkin,16074.0,NC,1231.0
2025,NC,"Yancey County, NC",Yancey,7649.0,NC,540.0
2026,ND,North Dakota,North,386006.0,ND,20833.0
2027,ND,"Adams County, ND",Adams,961.0,ND,38.0
2028,ND,"Barnes County, ND",Barnes,4965.0,ND,200.0
2029,ND,"Benson County, ND",Benson,2165.0,ND,157.0
2030,ND,"Billings County, ND",Billings,422.0,ND,16.0
2031,ND,"Bottineau County, ND",Bottineau,2800.0,ND,159.0
2032,ND,"Bowman County, ND",Bowman,1584.0,ND,55.0
2033,ND,"Burke County, ND",Burke,968.0,ND,54.0
2034,ND,"Burleigh County, ND",Burleigh,48386.0,ND,2202.0
2035,ND,"Cass County, ND",Cass,100334.0,ND,4592.0
2036,ND,"Cavalier County, ND",Cavalier,1845.0,ND,66.0
2037,ND,"Dickey County, ND",Dickey,2241.0,ND,77.0
2038,ND,"Divide County, ND",Divide,1373.0,ND,45.0
2039,ND,"Dunn County, ND",Dunn,2956.0,ND,141.0
2040,ND,"Eddy County, ND",Eddy,1149.0,ND,57.0
2041,ND,"Emmons County, ND",Emmons,1419.0,ND,74.0
2042,ND,"Foster County, ND",Foster,1501.0,ND,54.0
2043,ND,"Golden Valley County, ND",Golden,826.0,ND,27.0
2044,ND,"Grand Forks County, ND",Grand,35031.0,ND,1699.0
2045,ND,"Grant County, ND",Grant,1156.0,ND,33.0
2046,ND,"Griggs County, ND",Griggs,983.0,ND,31.0
2047,ND,"Hettinger County, ND",Hettinger,1337.0,ND,55.0
2048,ND,"Kidder County, ND",Kidder,1218.0,ND,66.0
2049,ND,"LaMoure County, ND",LaMoure,2001.0,ND,54.0
2050,ND,"Logan County, ND",Logan,827.0,ND,27.0
2051,ND,"McHenry County, ND",McHenry,2919.0,ND,169.0
2052,ND,"McIntosh County, ND",McIntosh,1061.0,ND,36.0
2053,ND,"McKenzie County, ND",McKenzie,8659.0,ND,708.0
2054,ND,"McLean County, ND",McLean,4573.0,ND,216.0
2055,ND,"Mercer County, ND",Mercer,3408.0,ND,208.0
2056,ND,"Morton County, ND",Morton,15896.0,ND,850.0
2057,ND,"Mountrail County, ND",Mountrail,6526.0,ND,354.0
2058,ND,"Nelson County, ND",Nelson,1335.0,ND,63.0
2059,ND,"Oliver County, ND",Oliver,836.0,ND,46.0
2060,ND,"Pembina County, ND",Pembina,3190.0,ND,196.0
2061,ND,"Pierce County, ND",Pierce,1637.0,ND,73.0
2062,ND,"Ramsey County, ND",Ramsey,5447.0,ND,256.0
2063,ND,"Ransom County, ND",Ransom,2749.0,ND,118.0
2064,ND,"Renville County, ND",Renville,1165.0,ND,60.0
2065,ND,"Richland County, ND",Richland,8248.0,ND,332.0
2066,ND,"Rolette County, ND",Rolette,4106.0,ND,637.0
2067,ND,"Sargent County, ND",Sargent,2649.0,ND,121.0
2068,ND,"Sheridan County, ND",Sheridan,644.0,ND,41.0
2069,ND,"Sioux County, ND",Sioux,1158.0,ND,47.0
2070,ND,"Slope County, ND",Slope,379.0,ND,12.0
2071,ND,"Stark County, ND",Stark,17024.0,ND,1308.0
2072,ND,"Steele County, ND",Steele,921.0,ND,28.0
2073,ND,"Stutsman County, ND",Stutsman,10131.0,ND,364.0
2074,ND,"Towner County, ND",Towner,1125.0,ND,32.0
2075,ND,"Traill County, ND",Traill,4296.0,ND,162.0
2076,ND,"Walsh County, ND",Walsh,4902.0,ND,233.0
2077,ND,"Ward County, ND",Ward,29948.0,ND,1899.0
2078,ND,"Wells County, ND",Wells,1836.0,ND,84.0
2079,ND,"Williams County, ND",Williams,20796.0,ND,2205.0
2080,OH,Ohio,Ohio,5285484.0,OH,468802.0
2081,OH,"Adams County, OH",Adams,9968.0,OH,1013.0
2082,OH,"Allen County, OH",Allen,44181.0,OH,4122.0
2083,OH,"Ashland County, OH",Ashland,24783.0,OH,1709.0
2084,OH,"Ashtabula County, OH",Ashtabula,40162.0,OH,3645.0
2085,OH,"Athens County, OH",Athens,25214.0,OH,1993.0
2086,OH,"Auglaize County, OH",Auglaize,22997.0,OH,1701.0
2087,OH,"Belmont County, OH",Belmont,25970.0,OH,2918.0
2088,OH,"Brown County, OH",Brown,17806.0,OH,1601.0
2089,OH,"Butler County, OH",Butler,180029.0,OH,14048.0
2090,OH,"Carroll County, OH",Carroll,11747.0,OH,1136.0
2091,OH,"Champaign County, OH",Champaign,18574.0,OH,1421.0
2092,OH,"Clark County, OH",Clark,57829.0,OH,5116.0
2093,OH,"Clermont County, OH",Clermont,98953.0,OH,7284.0
2094,OH,"Clinton County, OH",Clinton,16299.0,OH,1479.0
2095,OH,"Columbiana County, OH",Columbiana,42928.0,OH,4452.0
2096,OH,"Coshocton County, OH",Coshocton,12880.0,OH,1258.0
2097,OH,"Crawford County, OH",Crawford,16949.0,OH,1749.0
2098,OH,"Cuyahoga County, OH",Cuyahoga,531193.0,OH,61697.0
2099,OH,"Darke County, OH",Darke,24093.0,OH,1743.0
2100,OH,"Defiance County, OH",Defiance,16437.0,OH,1471.0
2101,OH,"Delaware County, OH",Delaware,105395.0,OH,5957.0
2102,OH,"Erie County, OH",Erie,32734.0,OH,3826.0
2103,OH,"Fairfield County, OH",Fairfield,73406.0,OH,5198.0
2104,OH,"Fayette County, OH",Fayette,12991.0,OH,1032.0
2105,OH,"Franklin County, OH",Franklin,652631.0,OH,52518.0
2106,OH,"Fulton County, OH",Fulton,20251.0,OH,1740.0
2107,OH,"Gallia County, OH",Gallia,11253.0,OH,976.0
2108,OH,"Geauga County, OH",Geauga,43210.0,OH,3119.0
